(1432, 1840)#(1840, 195)#(195, 70)#(70, 4350)#(4350, 2616)#(2616, 2968)#(2968, 1585)#(1585, 146)#(146, 1636)#(1636, 1100)#(1100, 540)#(540, 1191)#(1191, 1178)#(1178, 260)
(2307, 1880)#(1880, 1942)#(1942, 4918)#(4918, 824)#(824, 1459)#(1459, 3017)#(3017, 1198)#(1198, 1187)#(1187, 4217)#(4217, 846)#(846, 1947)#(1947, 4350)#(4350, 4353)#(4353, 526)
(523, 2451)#(2451, 2294)#(2294, 2876)#(2876, 355)#(355, 111)#(111, 51)#(51, 166)#(166, 1175)#(1175, 1116)#(1116, 4215)#(4215, 3191)#(3191, 1233)#(1233, 4350)#(4350, 151)
(954, 940)#(940, 2518)#(2518, 1223)#(1223, 1235)#(1235, 1321)#(1321, 1691)#(1691, 932)#(932, 3116)#(3116, 4350)#(4350, 3260)#(3260, 910)#(910, 951)#(951, 1226)#(1226, 1191)
(1187, 1199)#(1199, 2945)#(2945, 1104)#(1104, 2546)#(2546, 846)#(846, 4350)#(4350, 4376)#(4376, 4353)#(4353, 318)#(318, 540)#(540, 526)#(526, 1198)#(1198, 1359)#(1359, 1176)
(1187, 1987)#(1987, 2339)#(2339, 1887)#(1887, 2678)#(2678, 1230)#(1230, 1273)#(1273, 1432)#(1432, 1880)#(1880, 2498)#(2498, 3358)#(3358, 4014)#(4014, 4350)#(4350, 1107)#(1107, 2107)
(3017, 1329)#(1329, 1505)#(1505, 1664)#(1664, 3778)#(3778, 3779)#(3779, 3714)#(3714, 4350)#(4350, 1176)#(1176, 1174)#(1174, 4552)#(4552, 3490)#(3490, 260)#(260, 2546)#(2546, 2489)
(174, 1294)#(1294, 1828)#(1828, 2086)#(2086, 1940)#(1940, 954)#(954, 3467)#(3467, 2865)#(2865, 1509)#(1509, 540)#(540, 731)#(731, 4350)#(4350, 1636)#(1636, 1354)#(1354, 1178)
(1172, 2086)#(2086, 2870)#(2870, 526)#(526, 1664)#(1664, 1694)#(1694, 4135)#(4135, 1020)#(1020, 4350)#(4350, 1183)#(1183, 1249)#(1249, 3920)#(3920, 1295)#(1295, 3169)#(3169, 1342)
(1432, 1840)#(1840, 195)#(195, 70)#(70, 4350)#(4350, 2616)#(2616, 2968)#(2968, 1585)#(1585, 146)#(146, 1636)#(1636, 1100)#(1100, 540)#(540, 1191)#(1191, 1178)#(1178, 260)
(2307, 1880)#(1880, 1942)#(1942, 4918)#(4918, 824)#(824, 1459)#(1459, 3017)#(3017, 1198)#(1198, 1187)#(1187, 4217)#(4217, 846)#(846, 1947)#(1947, 4350)#(4350, 4353)#(4353, 526)
(523, 2451)#(2451, 2294)#(2294, 2876)#(2876, 355)#(355, 111)#(111, 51)#(51, 166)#(166, 1175)#(1175, 1116)#(1116, 4215)#(4215, 3191)#(3191, 1233)#(1233, 4350)#(4350, 151)
(954, 940)#(940, 2518)#(2518, 1223)#(1223, 1235)#(1235, 1321)#(1321, 1691)#(1691, 932)#(932, 3116)#(3116, 4350)#(4350, 3260)#(3260, 910)#(910, 951)#(951, 1226)#(1226, 1191)
(1187, 1199)#(1199, 2945)#(2945, 1104)#(1104, 2546)#(2546, 846)#(846, 4350)#(4350, 4376)#(4376, 4353)#(4353, 318)#(318, 540)#(540, 526)#(526, 1198)#(1198, 1359)#(1359, 1176)
(1187, 1987)#(1987, 2339)#(2339, 1887)#(1887, 2678)#(2678, 1230)#(1230, 1273)#(1273, 1432)#(1432, 1880)#(1880, 2498)#(2498, 3358)#(3358, 4014)#(4014, 4350)#(4350, 1107)#(1107, 2107)
(3017, 1329)#(1329, 1505)#(1505, 1664)#(1664, 3778)#(3778, 3779)#(3779, 3714)#(3714, 4350)#(4350, 1176)#(1176, 1174)#(1174, 4552)#(4552, 3490)#(3490, 260)#(260, 2546)#(2546, 2489)
(174, 1294)#(1294, 1828)#(1828, 2086)#(2086, 1940)#(1940, 954)#(954, 3467)#(3467, 2865)#(2865, 1509)#(1509, 540)#(540, 731)#(731, 4350)#(4350, 1636)#(1636, 1354)#(1354, 1178)
(1172, 2086)#(2086, 2870)#(2870, 526)#(526, 1664)#(1664, 1694)#(1694, 4135)#(4135, 1020)#(1020, 4350)#(4350, 1183)#(1183, 1249)#(1249, 3920)#(3920, 1295)#(1295, 3169)#(3169, 1342)
(1432, 1840)#(1840, 195)#(195, 70)#(70, 4350)#(4350, 2616)#(2616, 2968)#(2968, 1585)#(1585, 146)#(146, 1636)#(1636, 1100)#(1100, 540)#(540, 1191)#(1191, 1178)#(1178, 260)
(2307, 1880)#(1880, 1942)#(1942, 4918)#(4918, 824)#(824, 1459)#(1459, 3017)#(3017, 1198)#(1198, 1187)#(1187, 4217)#(4217, 846)#(846, 1947)#(1947, 4350)#(4350, 4353)#(4353, 526)
(523, 2451)#(2451, 2294)#(2294, 2876)#(2876, 355)#(355, 111)#(111, 51)#(51, 166)#(166, 1175)#(1175, 1116)#(1116, 4215)#(4215, 3191)#(3191, 1233)#(1233, 4350)#(4350, 151)
(954, 940)#(940, 2518)#(2518, 1223)#(1223, 1235)#(1235, 1321)#(1321, 1691)#(1691, 932)#(932, 3116)#(3116, 4350)#(4350, 3260)#(3260, 910)#(910, 951)#(951, 1226)#(1226, 1191)
(1187, 1199)#(1199, 2945)#(2945, 1104)#(1104, 2546)#(2546, 846)#(846, 4350)#(4350, 4376)#(4376, 4353)#(4353, 318)#(318, 540)#(540, 526)#(526, 1198)#(1198, 1359)#(1359, 1176)
