(2483, 2009)#(2009, 700)#(700, 2008)#(2008, 3999)#(3999, 3711)#(3711, 3873)#(3873, 318)#(318, 4881)#(4881, 4901)#(4901, 479)#(479, 1116)#(1116, 592)#(592, 2000)#(2000, 2489)
(1196, 1887)#(1887, 2439)#(2439, 846)#(846, 1105)#(1105, 1988)#(1988, 3530)#(3530, 3663)#(3663, 3667)#(3667, 523)#(523, 51)#(51, 296)#(296, 306)#(306, 427)#(427, 1252)
(894, 3168)#(3168, 252)#(252, 526)#(526, 1604)#(1604, 1947)#(1947, 3092)#(3092, 4137)#(4137, 1187)#(1187, 4756)#(4756, 159)#(159, 3999)#(3999, 905)#(905, 3169)#(3169, 2680)
(2320, 3164)#(3164, 846)#(846, 1211)#(1211, 3437)#(3437, 3528)#(3528, 3598)#(3598, 4041)#(4041, 4033)#(4033, 4035)#(4035, 4037)#(4037, 4011)#(4011, 3993)#(3993, 3994)#(3994, 3999)
(51, 2876)#(2876, 1176)#(1176, 4276)#(4276, 4356)#(4356, 3934)#(3934, 2234)#(2234, 2044)#(2044, 2059)#(2059, 2034)#(2034, 2331)#(2331, 1886)#(1886, 2000)#(2000, 3999)#(3999, 1971)
(479, 1197)#(1197, 885)#(885, 1887)#(1887, 1175)#(1175, 1188)#(1188, 1988)#(1988, 590)#(590, 1545)#(1545, 2887)#(2887, 1263)#(1263, 1164)#(1164, 1202)#(1202, 1884)#(1884, 2834)
(2419, 2015)#(2015, 2340)#(2340, 999)#(999, 1332)#(1332, 2055)#(2055, 2009)#(2009, 2008)#(2008, 3948)#(3948, 2350)#(2350, 3999)#(3999, 501)#(501, 1353)#(1353, 2637)#(2637, 1973)
(1348, 1347)#(1347, 1521)#(1521, 1343)#(1343, 277)#(277, 2641)#(2641, 1345)#(1345, 2001)#(2001, 2912)#(2912, 3868)#(3868, 3999)#(3999, 3899)#(3899, 2546)#(2546, 1174)#(1174, 1187)
(1931, 1988)#(1988, 2546)#(2546, 3068)#(3068, 20)#(20, 1187)#(1187, 3624)#(3624, 2544)#(2544, 2775)#(2775, 3092)#(3092, 1624)#(1624, 846)#(846, 1174)#(1174, 1176)#(1176, 1178)
(519, 1253)#(1253, 159)#(159, 1217)#(1217, 888)#(888, 3583)#(3583, 3464)#(3464, 3927)#(3927, 665)#(665, 3313)#(3313, 3948)#(3948, 3587)#(3587, 3999)#(3999, 4955)#(4955, 2490)
(355, 4467)#(4467, 541)#(541, 3164)#(3164, 846)#(846, 1628)#(1628, 508)#(508, 1716)#(1716, 1078)#(1078, 260)#(260, 3857)#(3857, 3999)#(3999, 318)#(318, 1174)#(1174, 3395)
(1251, 3098)#(3098, 846)#(846, 1986)#(1986, 1988)#(1988, 3064)#(3064, 290)#(290, 3114)#(3114, 3258)#(3258, 1206)#(1206, 1545)#(1545, 1172)#(1172, 894)#(894, 909)#(909, 306)
(279, 418)#(418, 1262)#(1262, 1947)#(1947, 1988)#(1988, 2876)#(2876, 2923)#(2923, 2679)#(2679, 2914)#(2914, 2997)#(2997, 3063)#(3063, 3092)#(3092, 3105)#(3105, 2546)#(2546, 2808)
