(185, 231)#(231, 526)#(526, 891)#(891, 943)#(943, 2724)#(2724, 3053)#(3053, 3113)#(3113, 3309)#(3309, 4600)#(4600, 4627)#(4627, 4731)#(4731, 4794)#(4794, 4057)#(4057, 4135)
(292, 470)#(470, 1109)#(1109, 1245)#(1245, 3413)#(3413, 3878)#(3878, 4539)#(4539, 4618)#(4618, 4623)#(4623, 4599)#(4599, 4600)#(4600, 4605)#(4605, 4606)#(4606, 4587)#(4587, 4588)
(737, 898)#(898, 1076)#(1076, 3683)#(3683, 3705)#(3705, 4016)#(4016, 4599)#(4599, 4600)#(4600, 4601)#(4601, 4603)#(4603, 4605)#(4605, 4606)#(4606, 4588)#(4588, 4589)#(4589, 4590)
(2945, 3332)#(3332, 3616)#(3616, 4600)#(4600, 1174)#(1174, 1432)#(1432, 2262)#(2262, 1172)#(1172, 2105)#(2105, 4781)#(4781, 4875)#(4875, 4921)#(4921, 4923)#(4923, 4629)#(4629, 4804)
(3017, 590)#(590, 4600)#(4600, 4957)#(4957, 355)#(355, 2623)#(2623, 1174)#(1174, 1722)#(1722, 1187)#(1187, 3614)#(3614, 4901)#(4901, 4903)#(4903, 4918)#(4918, 4902)#(4902, 1107)
(185, 231)#(231, 526)#(526, 891)#(891, 943)#(943, 2724)#(2724, 3053)#(3053, 3113)#(3113, 3309)#(3309, 4600)#(4600, 4627)#(4627, 4731)#(4731, 4794)#(4794, 4057)#(4057, 4135)
(292, 470)#(470, 1109)#(1109, 1245)#(1245, 3413)#(3413, 3878)#(3878, 4539)#(4539, 4618)#(4618, 4623)#(4623, 4599)#(4599, 4600)#(4600, 4605)#(4605, 4606)#(4606, 4587)#(4587, 4588)
(737, 898)#(898, 1076)#(1076, 3683)#(3683, 3705)#(3705, 4016)#(4016, 4599)#(4599, 4600)#(4600, 4601)#(4601, 4603)#(4603, 4605)#(4605, 4606)#(4606, 4588)#(4588, 4589)#(4589, 4590)
(2945, 3332)#(3332, 3616)#(3616, 4600)#(4600, 1174)#(1174, 1432)#(1432, 2262)#(2262, 1172)#(1172, 2105)#(2105, 4781)#(4781, 4875)#(4875, 4921)#(4921, 4923)#(4923, 4629)#(4629, 4804)
(3017, 590)#(590, 4600)#(4600, 4957)#(4957, 355)#(355, 2623)#(2623, 1174)#(1174, 1722)#(1722, 1187)#(1187, 3614)#(3614, 4901)#(4901, 4903)#(4903, 4918)#(4918, 4902)#(4902, 1107)
(185, 231)#(231, 526)#(526, 891)#(891, 943)#(943, 2724)#(2724, 3053)#(3053, 3113)#(3113, 3309)#(3309, 4600)#(4600, 4627)#(4627, 4731)#(4731, 4794)#(4794, 4057)#(4057, 4135)
(292, 470)#(470, 1109)#(1109, 1245)#(1245, 3413)#(3413, 3878)#(3878, 4539)#(4539, 4618)#(4618, 4623)#(4623, 4599)#(4599, 4600)#(4600, 4605)#(4605, 4606)#(4606, 4587)#(4587, 4588)
(737, 898)#(898, 1076)#(1076, 3683)#(3683, 3705)#(3705, 4016)#(4016, 4599)#(4599, 4600)#(4600, 4601)#(4601, 4603)#(4603, 4605)#(4605, 4606)#(4606, 4588)#(4588, 4589)#(4589, 4590)
