(2775, 2829)#(2829, 2914)#(2914, 2923)#(2923, 2924)#(2924, 2999)#(2999, 2746)#(2746, 2730)#(2730, 2747)#(2747, 2916)#(2916, 2893)#(2893, 2808)#(2808, 2995)#(2995, 3000)#(3000, 2722)
(1078, 3000)#(3000, 2546)#(2546, 1537)#(1537, 2450)#(2450, 1262)#(1262, 2617)#(2617, 296)#(296, 1250)#(1250, 260)#(260, 1191)#(1191, 1916)#(1916, 2193)#(2193, 540)#(540, 3886)
(906, 1994)#(1994, 2241)#(2241, 2656)#(2656, 1880)#(1880, 3000)#(3000, 3654)#(3654, 3614)#(3614, 3645)#(3645, 117)#(117, 578)#(578, 1149)#(1149, 246)#(246, 1127)#(1127, 1334)
(561, 906)#(906, 1262)#(1262, 2379)#(2379, 1008)#(1008, 2556)#(2556, 2968)#(2968, 3029)#(3029, 3030)#(3030, 3189)#(3189, 3000)#(3000, 3073)#(3073, 3094)#(3094, 3203)#(3203, 2993)
(2775, 1205)#(1205, 246)#(246, 1595)#(1595, 2248)#(2248, 2241)#(2241, 2993)#(2993, 100)#(100, 548)#(548, 1171)#(1171, 578)#(578, 1785)#(1785, 3000)#(3000, 1071)#(1071, 1078)
(2923, 2800)#(2800, 2891)#(2891, 3000)#(3000, 3031)#(3031, 1286)#(1286, 526)#(526, 1995)#(1995, 1206)#(1206, 1835)#(1835, 2236)#(2236, 2517)#(2517, 1803)#(1803, 2242)#(2242, 1716)
(2775, 2802)#(2802, 2921)#(2921, 2891)#(2891, 2597)#(2597, 2723)#(2723, 2778)#(2778, 3000)#(3000, 2124)#(2124, 2983)#(2983, 901)#(901, 2852)#(2852, 3004)#(3004, 3024)#(3024, 896)
(2808, 2830)#(2830, 3000)#(3000, 33)#(33, 260)#(260, 2489)#(2489, 540)#(540, 1174)#(1174, 1187)#(1187, 1215)#(1215, 1228)#(1228, 1275)#(1275, 2445)#(2445, 2447)#(2447, 910)
(2775, 2829)#(2829, 2914)#(2914, 2923)#(2923, 2924)#(2924, 2999)#(2999, 2746)#(2746, 2730)#(2730, 2747)#(2747, 2916)#(2916, 2893)#(2893, 2808)#(2808, 2995)#(2995, 3000)#(3000, 2722)
(1078, 3000)#(3000, 2546)#(2546, 1537)#(1537, 2450)#(2450, 1262)#(1262, 2617)#(2617, 296)#(296, 1250)#(1250, 260)#(260, 1191)#(1191, 1916)#(1916, 2193)#(2193, 540)#(540, 3886)
(906, 1994)#(1994, 2241)#(2241, 2656)#(2656, 1880)#(1880, 3000)#(3000, 3654)#(3654, 3614)#(3614, 3645)#(3645, 117)#(117, 578)#(578, 1149)#(1149, 246)#(246, 1127)#(1127, 1334)
(561, 906)#(906, 1262)#(1262, 2379)#(2379, 1008)#(1008, 2556)#(2556, 2968)#(2968, 3029)#(3029, 3030)#(3030, 3189)#(3189, 3000)#(3000, 3073)#(3073, 3094)#(3094, 3203)#(3203, 2993)
(2775, 1205)#(1205, 246)#(246, 1595)#(1595, 2248)#(2248, 2241)#(2241, 2993)#(2993, 100)#(100, 548)#(548, 1171)#(1171, 578)#(578, 1785)#(1785, 3000)#(3000, 1071)#(1071, 1078)
(2923, 2800)#(2800, 2891)#(2891, 3000)#(3000, 3031)#(3031, 1286)#(1286, 526)#(526, 1995)#(1995, 1206)#(1206, 1835)#(1835, 2236)#(2236, 2517)#(2517, 1803)#(1803, 2242)#(2242, 1716)
(2775, 2802)#(2802, 2921)#(2921, 2891)#(2891, 2597)#(2597, 2723)#(2723, 2778)#(2778, 3000)#(3000, 2124)#(2124, 2983)#(2983, 901)#(901, 2852)#(2852, 3004)#(3004, 3024)#(3024, 896)
(2808, 2830)#(2830, 3000)#(3000, 33)#(33, 260)#(260, 2489)#(2489, 540)#(540, 1174)#(1174, 1187)#(1187, 1215)#(1215, 1228)#(1228, 1275)#(1275, 2445)#(2445, 2447)#(2447, 910)
(2775, 2829)#(2829, 2914)#(2914, 2923)#(2923, 2924)#(2924, 2999)#(2999, 2746)#(2746, 2730)#(2730, 2747)#(2747, 2916)#(2916, 2893)#(2893, 2808)#(2808, 2995)#(2995, 3000)#(3000, 2722)
(1078, 3000)#(3000, 2546)#(2546, 1537)#(1537, 2450)#(2450, 1262)#(1262, 2617)#(2617, 296)#(296, 1250)#(1250, 260)#(260, 1191)#(1191, 1916)#(1916, 2193)#(2193, 540)#(540, 3886)
(906, 1994)#(1994, 2241)#(2241, 2656)#(2656, 1880)#(1880, 3000)#(3000, 3654)#(3654, 3614)#(3614, 3645)#(3645, 117)#(117, 578)#(578, 1149)#(1149, 246)#(246, 1127)#(1127, 1334)
(561, 906)#(906, 1262)#(1262, 2379)#(2379, 1008)#(1008, 2556)#(2556, 2968)#(2968, 3029)#(3029, 3030)#(3030, 3189)#(3189, 3000)#(3000, 3073)#(3073, 3094)#(3094, 3203)#(3203, 2993)
(2775, 1205)#(1205, 246)#(246, 1595)#(1595, 2248)#(2248, 2241)#(2241, 2993)#(2993, 100)#(100, 548)#(548, 1171)#(1171, 578)#(578, 1785)#(1785, 3000)#(3000, 1071)#(1071, 1078)
(2923, 2800)#(2800, 2891)#(2891, 3000)#(3000, 3031)#(3031, 1286)#(1286, 526)#(526, 1995)#(1995, 1206)#(1206, 1835)#(1835, 2236)#(2236, 2517)#(2517, 1803)#(1803, 2242)#(2242, 1716)
