(1176, 2249)#(2249, 2438)#(2438, 826)#(826, 1504)#(1504, 2314)#(2314, 2517)#(2517, 2588)#(2588, 1819)#(1819, 2498)#(2498, 2678)#(2678, 2423)#(2423, 2485)#(2485, 2499)#(2499, 2600)
(1840, 4543)#(4543, 1504)#(1504, 3751)#(3751, 1245)#(1245, 187)#(187, 1005)#(1005, 479)#(479, 2296)#(2296, 1299)#(1299, 2321)#(2321, 4884)#(4884, 4972)#(4972, 4934)#(4934, 4794)
(2546, 1710)#(1710, 1836)#(1836, 715)#(715, 2490)#(2490, 2403)#(2403, 2611)#(2611, 231)#(231, 3091)#(3091, 2600)#(2600, 1448)#(1448, 2679)#(2679, 1504)#(1504, 1474)#(1474, 1697)
(3536, 4588)#(4588, 94)#(94, 1669)#(1669, 2551)#(2551, 3939)#(3939, 1504)#(1504, 1493)#(1493, 4175)#(4175, 378)#(378, 3029)#(3029, 2086)#(2086, 71)#(71, 253)
(2798, 170)#(170, 3732)#(3732, 1961)#(1961, 2008)#(2008, 2310)#(2310, 2347)#(2347, 4163)#(4163, 3900)#(3900, 4656)#(4656, 989)#(989, 1504)#(1504, 342)#(342, 2041)#(2041, 239)
(2641, 1826)#(1826, 1830)#(1830, 1491)#(1491, 3732)#(3732, 3558)#(3558, 1543)#(1543, 3900)#(3900, 1546)#(1546, 1504)#(1504, 3705)#(3705, 4900)#(4900, 4135)#(4135, 355)#(355, 2489)
(521, 846)#(846, 1234)#(1234, 3920)#(3920, 260)#(260, 877)#(877, 1504)#(1504, 2001)#(2001, 2546)#(2546, 3905)#(3905, 1233)#(1233, 3943)#(3943, 4235)#(4235, 1199)#(1199, 3014)
(613, 1187)#(1187, 906)#(906, 1176)#(1176, 1978)#(1978, 479)#(479, 1504)#(1504, 1664)#(1664, 483)#(483, 532)#(532, 905)#(905, 1339)#(1339, 2004)#(2004, 2490)#(2490, 4656)
(230, 1078)#(1078, 1504)#(1504, 2439)#(2439, 3602)#(3602, 3807)#(3807, 3881)#(3881, 3803)#(3803, 3806)#(3806, 3820)#(3820, 3773)#(3773, 3805)#(3805, 540)#(540, 908)#(908, 1227)
(538, 317)#(317, 1539)#(1539, 2)#(2, 773)#(773, 1055)#(1055, 1504)#(1504, 108)#(108, 656)#(656, 826)#(826, 744)#(744, 1175)#(1175, 1176)#(1176, 39)#(39, 147)
(2393, 1504)#(1504, 906)#(906, 1013)#(1013, 2334)#(2334, 526)#(526, 1503)#(1503, 2256)#(2256, 111)#(111, 260)#(260, 846)#(846, 1176)#(1176, 1198)#(1198, 1947)#(1947, 1174)
(1176, 2249)#(2249, 2438)#(2438, 826)#(826, 1504)#(1504, 2314)#(2314, 2517)#(2517, 2588)#(2588, 1819)#(1819, 2498)#(2498, 2678)#(2678, 2423)#(2423, 2485)#(2485, 2499)#(2499, 2600)
(1840, 4543)#(4543, 1504)#(1504, 3751)#(3751, 1245)#(1245, 187)#(187, 1005)#(1005, 479)#(479, 2296)#(2296, 1299)#(1299, 2321)#(2321, 4884)#(4884, 4972)#(4972, 4934)#(4934, 4794)
