(379, 1060)#(1060, 1187)#(1187, 1299)#(1299, 1356)#(1356, 1442)#(1442, 1651)#(1651, 2210)#(2210, 3110)#(3110, 3672)#(3672, 1107)#(1107, 2107)#(2107, 2410)#(2410, 2490)#(2490, 2623)
(590, 2411)#(2411, 4417)#(4417, 2481)#(2481, 645)#(645, 1221)#(1221, 2031)#(2031, 1356)#(1356, 1178)#(1178, 352)#(352, 2249)#(2249, 51)#(51, 318)#(318, 4135)#(4135, 1070)
(770, 8)#(8, 699)#(699, 29)#(29, 840)#(840, 836)#(836, 65)#(65, 18)#(18, 678)#(678, 788)#(788, 827)#(827, 1040)#(1040, 1334)#(1334, 1335)#(1335, 1356)
(1430, 1194)#(1194, 1938)#(1938, 1201)#(1201, 1984)#(1984, 2201)#(2201, 605)#(605, 1376)#(1376, 1205)#(1205, 1356)#(1356, 2180)#(2180, 112)#(112, 296)#(296, 526)#(526, 1861)
(888, 590)#(590, 479)#(479, 2953)#(2953, 3018)#(3018, 526)#(526, 1209)#(1209, 894)#(894, 1356)#(1356, 605)#(605, 846)#(846, 4135)#(4135, 4132)#(4132, 4148)#(4148, 4253)
(379, 1060)#(1060, 1187)#(1187, 1299)#(1299, 1356)#(1356, 1442)#(1442, 1651)#(1651, 2210)#(2210, 3110)#(3110, 3672)#(3672, 1107)#(1107, 2107)#(2107, 2410)#(2410, 2490)#(2490, 2623)
(590, 2411)#(2411, 4417)#(4417, 2481)#(2481, 645)#(645, 1221)#(1221, 2031)#(2031, 1356)#(1356, 1178)#(1178, 352)#(352, 2249)#(2249, 51)#(51, 318)#(318, 4135)#(4135, 1070)
(770, 8)#(8, 699)#(699, 29)#(29, 840)#(840, 836)#(836, 65)#(65, 18)#(18, 678)#(678, 788)#(788, 827)#(827, 1040)#(1040, 1334)#(1334, 1335)#(1335, 1356)
(1430, 1194)#(1194, 1938)#(1938, 1201)#(1201, 1984)#(1984, 2201)#(2201, 605)#(605, 1376)#(1376, 1205)#(1205, 1356)#(1356, 2180)#(2180, 112)#(112, 296)#(296, 526)#(526, 1861)
(888, 590)#(590, 479)#(479, 2953)#(2953, 3018)#(3018, 526)#(526, 1209)#(1209, 894)#(894, 1356)#(1356, 605)#(605, 846)#(846, 4135)#(4135, 4132)#(4132, 4148)#(4148, 4253)
(379, 1060)#(1060, 1187)#(1187, 1299)#(1299, 1356)#(1356, 1442)#(1442, 1651)#(1651, 2210)#(2210, 3110)#(3110, 3672)#(3672, 1107)#(1107, 2107)#(2107, 2410)#(2410, 2490)#(2490, 2623)
(590, 2411)#(2411, 4417)#(4417, 2481)#(2481, 645)#(645, 1221)#(1221, 2031)#(2031, 1356)#(1356, 1178)#(1178, 352)#(352, 2249)#(2249, 51)#(51, 318)#(318, 4135)#(4135, 1070)
(770, 8)#(8, 699)#(699, 29)#(29, 840)#(840, 836)#(836, 65)#(65, 18)#(18, 678)#(678, 788)#(788, 827)#(827, 1040)#(1040, 1334)#(1334, 1335)#(1335, 1356)
(1430, 1194)#(1194, 1938)#(1938, 1201)#(1201, 1984)#(1984, 2201)#(2201, 605)#(605, 1376)#(1376, 1205)#(1205, 1356)#(1356, 2180)#(2180, 112)#(112, 296)#(296, 526)#(526, 1861)
