(906, 1173)#(1173, 538)#(538, 1206)#(1206, 2619)#(2619, 3076)#(3076, 3395)#(3395, 3423)#(3423, 3665)#(3665, 3478)#(3478, 3536)#(3536, 3446)#(3446, 3089)#(3089, 3426)#(3426, 846)
(2415, 2618)#(2618, 3173)#(3173, 3431)#(3431, 1887)#(1887, 3529)#(3529, 3535)#(3535, 3323)#(3323, 3478)#(3478, 3490)#(3490, 3270)#(3270, 3505)#(3505, 2679)#(2679, 2775)#(2775, 2876)
(1078, 583)#(583, 584)#(584, 1880)#(1880, 355)#(355, 3478)#(3478, 2180)#(2180, 2708)#(2708, 3332)#(3332, 3395)#(3395, 3072)#(3072, 2952)#(2952, 1446)#(1446, 1531)#(1531, 348)
(1565, 1620)#(1620, 526)#(526, 3203)#(3203, 894)#(894, 1225)#(1225, 2775)#(2775, 1019)#(1019, 3450)#(3450, 2079)#(2079, 2857)#(2857, 3395)#(3395, 3478)#(3478, 2865)#(2865, 3490)
(20, 755)#(755, 1176)#(1176, 1232)#(1232, 2617)#(2617, 3803)#(3803, 3821)#(3821, 3886)#(3886, 3857)#(3857, 3862)#(3862, 2489)#(2489, 3490)#(3490, 3478)#(3478, 3108)#(3108, 1240)
(112, 1181)#(1181, 2546)#(2546, 4200)#(4200, 225)#(225, 1187)#(1187, 1984)#(1984, 2322)#(2322, 1176)#(1176, 3478)#(3478, 2490)#(2490, 2775)#(2775, 2600)#(2600, 2623)#(2623, 2624)
(105, 1245)#(1245, 4606)#(4606, 2855)#(2855, 475)#(475, 479)#(479, 4804)#(4804, 1887)#(1887, 3478)#(3478, 2976)#(2976, 1273)#(1273, 3094)#(3094, 1350)#(1350, 236)#(236, 3003)
(1174, 3641)#(3641, 348)#(348, 560)#(560, 2730)#(2730, 2999)#(2999, 3478)#(3478, 3667)#(3667, 3773)#(3773, 2107)#(2107, 2490)#(2490, 2623)#(2623, 2775)#(2775, 2600)#(2600, 2624)
(2018, 2546)#(2546, 1245)#(1245, 1448)#(1448, 112)#(112, 266)#(266, 894)#(894, 2079)#(2079, 2708)#(2708, 2775)#(2775, 1019)#(1019, 1234)#(1234, 3478)#(3478, 2209)#(2209, 2574)
(2121, 2515)#(2515, 2885)#(2885, 3440)#(3440, 4512)#(4512, 3663)#(3663, 3925)#(3925, 3943)#(3943, 4135)#(4135, 4215)#(4215, 3928)#(3928, 3323)#(3323, 3395)#(3395, 3478)#(3478, 3826)
(479, 1187)#(1187, 1628)#(1628, 3303)#(3303, 447)#(447, 846)#(846, 3395)#(3395, 3478)#(3478, 3530)#(3530, 3371)#(3371, 3490)#(3490, 908)#(908, 928)#(928, 1223)#(1223, 1227)
(1270, 590)#(590, 3862)#(3862, 3667)#(3667, 308)#(308, 1664)#(1664, 3632)#(3632, 3658)#(3658, 3695)#(3695, 3734)#(3734, 3807)#(3807, 3233)#(3233, 3323)#(3323, 3478)#(3478, 3860)
(1187, 222)#(222, 1174)#(1174, 2002)#(2002, 1664)#(1664, 1955)#(1955, 1999)#(1999, 2215)#(2215, 3467)#(3467, 3536)#(3536, 3490)#(3490, 643)#(643, 3478)#(3478, 3397)#(3397, 1179)
(1094, 1880)#(1880, 1893)#(1893, 2815)#(2815, 3173)#(3173, 3076)#(3076, 3324)#(3324, 3395)#(3395, 3447)#(3447, 3665)#(3665, 3478)#(3478, 3106)#(3106, 3216)#(3216, 3490)#(3490, 3656)
(884, 1206)#(1206, 3382)#(3382, 1172)#(1172, 1182)#(1182, 3101)#(3101, 3395)#(3395, 3477)#(3477, 3478)#(3478, 3530)#(3530, 526)#(526, 1819)#(1819, 2775)#(2775, 3176)#(3176, 1756)
(1187, 2988)#(2988, 4155)#(4155, 1880)#(1880, 3857)#(3857, 260)#(260, 1295)#(1295, 1172)#(1172, 3154)#(3154, 1414)#(1414, 1832)#(1832, 3479)#(3479, 3663)#(3663, 3478)#(3478, 4627)
(479, 1603)#(1603, 900)#(900, 1153)#(1153, 2856)#(2856, 898)#(898, 2603)#(2603, 3188)#(3188, 3478)#(3478, 3730)#(3730, 761)#(761, 846)#(846, 3349)#(3349, 1198)#(1198, 2775)
(478, 827)#(827, 906)#(906, 605)#(605, 1587)#(1587, 1887)#(1887, 1963)#(1963, 2634)#(2634, 3191)#(3191, 3905)#(3905, 3478)#(3478, 3943)#(3943, 3663)#(3663, 3395)#(3395, 3903)
(772, 792)#(792, 2181)#(2181, 3017)#(3017, 3308)#(3308, 3076)#(3076, 3395)#(3395, 3467)#(3467, 3478)#(3478, 3536)#(3536, 3089)#(3089, 3270)#(3270, 3324)#(3324, 3446)#(3446, 3371)
(26, 1044)#(1044, 1060)#(1060, 1276)#(1276, 1887)#(1887, 3244)#(3244, 3323)#(3323, 3478)#(3478, 3665)#(3665, 3861)#(3861, 3422)#(3422, 3423)#(3423, 3101)#(3101, 3216)#(3216, 3467)
(280, 1947)#(1947, 2)#(2, 2371)#(2371, 894)#(894, 997)#(997, 111)#(111, 1225)#(1225, 2883)#(2883, 3425)#(3425, 3918)#(3918, 586)#(586, 1234)#(1234, 2708)#(2708, 3478)
(1619, 3821)#(3821, 426)#(426, 3076)#(3076, 4901)#(4901, 4902)#(4902, 2624)#(2624, 1236)#(1236, 3790)#(3790, 3505)#(3505, 4903)#(4903, 3478)#(3478, 3558)#(3558, 3876)#(3876, 3767)
(745, 1042)#(1042, 1196)#(1196, 1198)#(1198, 1547)#(1547, 1595)#(1595, 2882)#(2882, 3151)#(3151, 2919)#(2919, 3076)#(3076, 3205)#(3205, 3395)#(3395, 3427)#(3427, 3428)#(3428, 3478)
(1187, 1201)#(1201, 526)#(526, 479)#(479, 894)#(894, 3820)#(3820, 3876)#(3876, 3773)#(3773, 2647)#(2647, 749)#(749, 3450)#(3450, 3395)#(3395, 3478)#(3478, 3218)#(3218, 3447)
(111, 1367)#(1367, 1176)#(1176, 381)#(381, 3476)#(3476, 3807)#(3807, 3881)#(3881, 3903)#(3903, 3877)#(3877, 3889)#(3889, 3886)#(3886, 3323)#(3323, 3773)#(3773, 3395)#(3395, 3478)
(392, 613)#(613, 1176)#(1176, 2342)#(2342, 3217)#(3217, 3395)#(3395, 3942)#(3942, 3423)#(3423, 3323)#(3323, 3665)#(3665, 3466)#(3466, 3536)#(3536, 3202)#(3202, 3478)#(3478, 3448)
(355, 698)#(698, 1175)#(1175, 17)#(17, 1176)#(1176, 3402)#(3402, 3478)#(3478, 3510)#(3510, 3663)#(3663, 3695)#(3695, 3530)#(3530, 846)#(846, 890)#(890, 1177)#(1177, 3076)
(1197, 1760)#(1760, 40)#(40, 3520)#(3520, 126)#(126, 1622)#(1622, 1942)#(1942, 3164)#(3164, 3425)#(3425, 1234)#(1234, 2775)#(2775, 3395)#(3395, 3478)#(3478, 145)#(145, 550)
(225, 1973)#(1973, 1887)#(1887, 3217)#(3217, 794)#(794, 1664)#(1664, 3064)#(3064, 3323)#(3323, 3395)#(3395, 3478)#(3478, 3089)#(3089, 3446)#(3446, 3240)#(3240, 1585)#(1585, 3807)
(920, 3335)#(3335, 1880)#(1880, 2859)#(2859, 1175)#(1175, 2914)#(2914, 3426)#(3426, 3807)#(3807, 3323)#(3323, 3478)#(3478, 3395)#(3395, 3447)#(3447, 2517)#(2517, 2775)#(2775, 2723)
