(1590, 2064)#(2064, 1537)#(1537, 1660)#(1660, 1081)#(1081, 2720)#(2720, 176)#(176, 2722)#(2722, 997)#(997, 2485)#(2485, 2340)#(2340, 4532)#(4532, 2330)#(2330, 2297)#(2297, 2329)
(2196, 474)#(474, 2498)#(2498, 1537)#(1537, 2329)#(2329, 148)#(148, 4260)#(4260, 4955)#(4955, 2124)#(2124, 111)#(111, 318)#(318, 51)#(51, 1198)#(1198, 846)
(159, 484)#(484, 197)#(197, 1828)#(1828, 3017)#(3017, 45)#(45, 752)#(752, 1443)#(1443, 1801)#(1801, 2603)#(2603, 2327)#(2327, 2329)#(2329, 176)#(176, 1646)#(1646, 501)
(1320, 2064)#(2064, 3911)#(3911, 3021)#(3021, 412)#(412, 545)#(545, 825)#(825, 1813)#(1813, 1072)#(1072, 1542)#(1542, 2903)#(2903, 3170)#(3170, 2329)#(2329, 3932)#(3932, 920)
(2059, 1249)#(1249, 3529)#(3529, 4179)#(4179, 2231)#(2231, 3928)#(3928, 545)#(545, 3657)#(3657, 4809)#(4809, 518)#(518, 4610)#(4610, 2329)#(2329, 3180)#(3180, 1638)#(1638, 4278)
(3467, 2028)#(2028, 1876)#(1876, 3016)#(3016, 940)#(940, 1878)#(1878, 2389)#(2389, 1067)#(1067, 1813)#(1813, 1877)#(1877, 2163)#(2163, 2579)#(2579, 2329)#(2329, 997)#(997, 912)
(1922, 2086)#(2086, 624)#(624, 3667)#(3667, 1042)#(1042, 1514)#(1514, 1837)#(1837, 2639)#(2639, 3826)#(3826, 1541)#(1541, 2329)#(2329, 1923)#(1923, 3792)#(3792, 1664)#(1664, 589)
(1537, 1876)#(1876, 2284)#(2284, 2937)#(2937, 2323)#(2323, 1884)#(1884, 2534)#(2534, 381)#(381, 480)#(480, 2287)#(2287, 1813)#(1813, 2045)#(2045, 3417)#(3417, 3652)#(3652, 2329)
(2640, 3217)#(3217, 2534)#(2534, 1105)#(1105, 1965)#(1965, 755)#(755, 2722)#(2722, 2329)#(2329, 2774)#(2774, 2256)#(2256, 1180)#(1180, 3428)#(3428, 2247)#(2247, 1278)#(1278, 3395)
(2825, 1730)#(1730, 1323)#(1323, 2327)#(2327, 2328)#(2328, 2757)#(2757, 2329)#(2329, 2725)#(2725, 2561)#(2561, 2322)#(2322, 3889)#(3889, 1678)#(1678, 1446)#(1446, 1889)#(1889, 4963)
(2339, 3338)#(3338, 1084)#(1084, 1730)#(1730, 1878)#(1878, 3609)#(3609, 2163)#(2163, 1929)#(1929, 1360)#(1360, 2908)#(2908, 2329)#(2329, 3779)#(3779, 2709)#(2709, 920)#(920, 2652)
(1432, 3667)#(3667, 2457)#(2457, 2923)#(2923, 3172)#(3172, 2338)#(2338, 3423)#(3423, 3536)#(3536, 467)#(467, 3168)#(3168, 3529)#(3529, 3610)#(3610, 2339)#(2339, 1540)#(1540, 2329)
(479, 1187)#(1187, 419)#(419, 1233)#(1233, 2329)#(2329, 2774)#(2774, 3412)#(3412, 846)#(846, 194)#(194, 318)#(318, 590)#(590, 905)#(905, 1176)#(1176, 1070)#(1070, 1205)
(1294, 2086)#(2086, 479)#(479, 2329)#(2329, 1245)#(1245, 2664)#(2664, 1574)#(1574, 2680)#(2680, 846)#(846, 1198)#(1198, 1942)#(1942, 1190)#(1190, 17)#(17, 3402)#(3402, 1174)
(3934, 2832)#(2832, 30)#(30, 3614)#(3614, 3773)#(3773, 194)#(194, 2004)#(2004, 1016)#(1016, 3737)#(3737, 1537)#(1537, 2312)#(2312, 2870)#(2870, 3084)#(3084, 2329)#(2329, 668)
(3927, 2743)#(2743, 1660)#(1660, 4276)#(4276, 2328)#(2328, 2903)#(2903, 2329)#(2329, 2330)#(2330, 2299)#(2299, 2301)#(2301, 2449)#(2449, 2792)#(2792, 318)#(318, 846)#(846, 51)
(1085, 1409)#(1409, 2044)#(2044, 4782)#(4782, 2296)#(2296, 2389)#(2389, 3803)#(3803, 2636)#(2636, 2045)#(2045, 2757)#(2757, 2722)#(2722, 2329)#(2329, 2414)#(2414, 267)#(267, 2630)
(846, 1664)#(1664, 1116)#(1116, 1266)#(1266, 3092)#(3092, 1240)#(1240, 3016)#(3016, 2329)#(2329, 3535)#(3535, 2035)#(2035, 1178)#(1178, 431)#(431, 341)#(341, 376)#(376, 479)
(1187, 3614)#(3614, 1953)#(1953, 727)#(727, 2322)#(2322, 1245)#(1245, 3129)#(3129, 2546)#(2546, 1174)#(1174, 1837)#(1837, 2329)#(2329, 1020)#(1020, 152)#(152, 4014)#(4014, 3490)
(1312, 1538)#(1538, 3173)#(3173, 1568)#(1568, 2329)#(2329, 2867)#(2867, 2330)#(2330, 2451)#(2451, 2297)#(2297, 1627)#(1627, 846)#(846, 4786)#(4786, 2917)#(2917, 48)#(48, 590)
(1880, 2329)#(2329, 1947)#(1947, 905)#(905, 2721)#(2721, 2982)#(2982, 1999)#(1999, 3084)#(3084, 2864)#(2864, 3068)#(3068, 552)#(552, 37)#(37, 846)#(846, 2714)#(2714, 2788)
(2600, 2640)#(2640, 2687)#(2687, 2623)#(2623, 2635)#(2635, 2676)#(2676, 1176)#(1176, 1538)#(1538, 2329)#(2329, 1262)#(1262, 456)#(456, 1560)#(1560, 2489)#(2489, 1032)#(1032, 1483)
(3778, 4179)#(4179, 4230)#(4230, 2289)#(2289, 1441)#(1441, 2712)#(2712, 1032)#(1032, 89)#(89, 2329)#(2329, 3446)#(3446, 920)#(920, 541)#(541, 2431)#(2431, 2365)#(2365, 1991)
(1250, 900)#(900, 3583)#(3583, 1876)#(1876, 4921)#(4921, 2329)#(2329, 1321)#(1321, 2377)#(2377, 2021)#(2021, 930)#(930, 2769)#(2769, 992)#(992, 260)#(260, 1174)#(1174, 1187)
(3189, 2329)#(2329, 4357)#(4357, 64)#(64, 4862)#(4862, 2775)#(2775, 2876)#(2876, 4786)#(4786, 526)#(526, 1947)#(1947, 296)#(296, 1070)#(1070, 846)#(846, 1198)#(1198, 1942)
(1730, 2328)#(2328, 2757)#(2757, 2329)#(2329, 2720)#(2720, 2908)#(2908, 4070)#(4070, 1015)#(1015, 2780)#(2780, 4408)#(4408, 3917)#(3917, 2340)#(2340, 501)#(501, 2489)#(2489, 355)
(277, 3536)#(3536, 3609)#(3609, 89)#(89, 2329)#(2329, 3062)#(3062, 4295)#(4295, 4156)#(4156, 4862)#(4862, 1301)#(1301, 3191)#(3191, 111)#(111, 2247)#(2247, 2876)#(2876, 3464)
(2028, 3270)#(3270, 1081)#(1081, 480)#(480, 3003)#(3003, 3657)#(3657, 2329)#(2329, 997)#(997, 1633)#(1633, 4260)#(4260, 248)#(248, 971)#(971, 74)#(74, 4586)#(4586, 2008)
(4219, 1801)#(1801, 1901)#(1901, 1509)#(1509, 2302)#(2302, 2328)#(2328, 2329)#(2329, 3162)#(3162, 2637)#(2637, 2307)#(2307, 392)#(392, 48)#(48, 296)#(296, 3858)#(3858, 1840)
(1016, 1801)#(1801, 3064)#(3064, 3737)#(3737, 1901)#(1901, 2339)#(2339, 1813)#(1813, 1655)#(1655, 2329)#(2329, 176)#(176, 1015)#(1015, 1566)#(1566, 2630)#(2630, 526)#(526, 1919)
(2086, 2024)#(2024, 3667)#(3667, 4921)#(4921, 1711)#(1711, 3657)#(3657, 2903)#(2903, 518)#(518, 2589)#(2589, 2328)#(2328, 2329)#(2329, 1942)#(1942, 1472)#(1472, 2345)#(2345, 1837)
(3168, 3529)#(3529, 136)#(136, 3163)#(3163, 2218)#(2218, 2922)#(2922, 3173)#(3173, 2937)#(2937, 1441)#(1441, 1105)#(1105, 3928)#(3928, 2327)#(2327, 3738)#(3738, 2645)#(2645, 2329)
(1874, 2722)#(2722, 2329)#(2329, 3978)#(3978, 3071)#(3071, 1678)#(1678, 1450)#(1450, 4109)#(4109, 4135)#(4135, 1938)#(1938, 318)#(318, 51)#(51, 1221)#(1221, 111)#(111, 456)
(45, 667)#(667, 454)#(454, 181)#(181, 1886)#(1886, 361)#(361, 523)#(523, 3467)#(3467, 1072)#(1072, 3170)#(3170, 2258)#(2258, 2329)#(2329, 3162)#(3162, 21)#(21, 2876)
(40, 111)#(111, 2329)#(2329, 2578)#(2578, 4148)#(4148, 4057)#(4057, 4163)#(4163, 4177)#(4177, 540)#(540, 908)#(908, 1223)#(1223, 1567)#(1567, 3946)#(3946, 1159)#(1159, 3618)
(593, 656)#(656, 1013)#(1013, 1360)#(1360, 4588)#(4588, 1971)#(1971, 791)#(791, 2124)#(2124, 1873)#(1873, 2327)#(2327, 2328)#(2328, 2329)#(2329, 2330)#(2330, 3490)#(3490, 4215)
(3017, 624)#(624, 1921)#(1921, 2345)#(2345, 380)#(380, 3180)#(3180, 1360)#(1360, 2329)#(2329, 3094)#(3094, 3779)#(3779, 1722)#(1722, 2256)#(2256, 1316)#(1316, 32)#(32, 1011)
(1078, 3311)#(3311, 1947)#(1947, 355)#(355, 3324)#(3324, 1873)#(1873, 2327)#(2327, 2328)#(2328, 2329)#(2329, 2330)#(2330, 367)#(367, 2558)#(2558, 2559)#(2559, 2560)#(2560, 2561)
(3467, 2327)#(2327, 2329)#(2329, 2330)#(2330, 702)#(702, 2054)#(2054, 318)#(318, 1947)
