(296, 379)#(379, 343)#(343, 316)#(316, 456)#(456, 231)#(231, 292)#(292, 433)#(433, 479)#(479, 355)#(355, 186)#(186, 209)#(209, 338)#(338, 253)#(253, 288)
(151, 296)#(296, 587)#(587, 589)#(589, 11)#(11, 154)#(154, 343)#(343, 585)#(585, 316)#(316, 592)#(592, 231)#(231, 328)#(328, 338)#(338, 209)#(209, 300)
(151, 379)#(379, 587)#(587, 589)#(589, 324)#(324, 175)#(175, 366)#(366, 439)#(439, 25)#(25, 209)#(209, 552)#(552, 45)#(45, 154)#(154, 343)#(343, 585)
(151, 379)#(379, 587)#(587, 589)#(589, 154)#(154, 343)#(343, 585)#(585, 318)#(318, 592)#(592, 162)#(162, 292)#(292, 590)#(590, 209)#(209, 300)#(300, 355)
(151, 296)#(296, 379)#(379, 589)#(589, 154)#(154, 456)#(456, 585)#(585, 348)#(348, 355)#(355, 592)#(592, 292)#(292, 479)#(479, 11)#(11, 162)#(162, 209)
(296, 587)#(587, 589)#(589, 11)#(11, 162)#(162, 316)#(316, 22)#(22, 209)#(209, 253)#(253, 33)#(33, 48)#(48, 235)#(235, 174)#(174, 173)#(173, 347)
(589, 587)#(587, 154)#(154, 166)#(166, 343)#(343, 585)#(585, 328)#(328, 592)#(592, 2)#(2, 11)#(11, 433)#(433, 186)#(186, 209)#(209, 253)#(253, 317)
(151, 587)#(587, 296)#(296, 379)#(379, 166)#(166, 348)#(348, 585)#(585, 456)#(456, 590)#(590, 318)#(318, 209)#(209, 338)#(338, 355)#(355, 186)#(186, 453)
(151, 587)#(587, 589)#(589, 154)#(154, 343)#(343, 348)#(348, 585)#(585, 318)#(318, 328)#(328, 231)#(231, 592)#(592, 162)#(162, 456)#(456, 590)#(590, 209)
(151, 296)#(296, 316)#(316, 328)#(328, 590)#(590, 292)#(292, 318)#(318, 11)#(11, 186)#(186, 209)#(209, 253)#(253, 338)#(338, 479)#(479, 48)#(48, 363)
(151, 296)#(296, 379)#(379, 166)#(166, 585)#(585, 316)#(316, 318)#(318, 328)#(328, 162)#(162, 292)#(292, 338)#(338, 433)#(433, 209)#(209, 253)#(253, 300)
(343, 348)#(348, 456)#(456, 592)#(592, 162)#(162, 355)#(355, 111)#(111, 209)#(209, 338)#(338, 151)#(151, 154)#(154, 585)#(585, 186)#(186, 363)#(363, 453)
(151, 296)#(296, 379)#(379, 587)#(587, 11)#(11, 348)#(348, 585)#(585, 316)#(316, 318)#(318, 338)#(338, 209)#(209, 253)#(253, 292)#(292, 300)#(300, 111)
(589, 151)#(151, 379)#(379, 587)#(587, 292)#(292, 318)#(318, 433)#(433, 328)#(328, 479)#(479, 11)#(11, 111)#(111, 162)#(162, 209)#(209, 453)#(453, 253)
(296, 379)#(379, 587)#(587, 589)#(589, 154)#(154, 343)#(343, 348)#(348, 328)#(328, 316)#(316, 2)#(2, 231)#(231, 209)#(209, 253)#(253, 292)#(292, 288)
(296, 379)#(379, 587)#(587, 589)#(589, 154)#(154, 343)#(343, 585)#(585, 231)#(231, 316)#(316, 592)#(592, 162)#(162, 292)#(292, 209)#(209, 253)#(253, 456)
(151, 296)#(296, 587)#(587, 166)#(166, 343)#(343, 585)#(585, 231)#(231, 328)#(328, 592)#(592, 11)#(11, 292)#(292, 338)#(338, 2)#(2, 186)#(186, 209)
(151, 587)#(587, 589)#(589, 343)#(343, 348)#(348, 585)#(585, 2)#(2, 162)#(162, 318)#(318, 592)#(592, 166)#(166, 231)#(231, 328)#(328, 433)#(433, 209)
(296, 379)#(379, 589)#(589, 154)#(154, 343)#(343, 456)#(456, 585)#(585, 433)#(433, 479)#(479, 11)#(11, 209)#(209, 586)#(586, 363)#(363, 348)#(348, 355)
(589, 587)#(587, 296)#(296, 379)#(379, 162)#(162, 292)#(292, 348)#(348, 456)#(456, 590)#(590, 51)#(51, 186)#(186, 209)#(209, 288)#(288, 453)#(453, 161)
