(450, 481)#(481, 1175)#(1175, 2696)#(2696, 3059)#(3059, 3356)#(3356, 3392)#(3392, 3398)#(3398, 3437)#(3437, 3438)#(3438, 3357)#(3357, 3358)#(3358, 3385)#(3385, 3399)#(3399, 3350)
(356, 1922)#(1922, 2546)#(2546, 352)#(352, 1187)#(1187, 1886)#(1886, 2396)#(2396, 3059)#(3059, 33)#(33, 586)#(586, 1483)#(1483, 1535)#(1535, 1599)#(1599, 1687)#(1687, 2833)
(596, 846)#(846, 3721)#(3721, 4833)#(4833, 355)#(355, 2035)#(2035, 3059)#(3059, 474)#(474, 590)#(590, 1872)#(1872, 2844)#(2844, 888)#(888, 1178)#(1178, 2312)#(2312, 2328)
(260, 3663)#(3663, 1176)#(1176, 2341)#(2341, 111)#(111, 3170)#(3170, 4386)#(4386, 9)#(9, 1245)#(1245, 1521)#(1521, 1187)#(1187, 1306)#(1306, 3059)#(3059, 355)#(355, 3634)
(1174, 1884)#(1884, 3089)#(3089, 1880)#(1880, 2903)#(2903, 3059)#(3059, 955)#(955, 1158)#(1158, 1225)#(1225, 1863)#(1863, 2587)#(2587, 3112)#(3112, 260)#(260, 905)#(905, 1176)
(3059, 260)#(260, 2763)#(2763, 846)#(846, 2056)#(2056, 2822)#(2822, 936)#(936, 3011)#(3011, 3050)#(3050, 3007)#(3007, 3012)#(3012, 3223)#(3223, 1938)#(1938, 2430)#(2430, 664)
(1172, 2986)#(2986, 2725)#(2725, 503)#(503, 1554)#(1554, 3)#(3, 2019)#(2019, 1179)#(1179, 2861)#(2861, 1197)#(1197, 113)#(113, 493)#(493, 1234)#(1234, 1185)#(1185, 3059)
(2546, 3059)#(3059, 205)#(205, 2232)#(2232, 2314)#(2314, 111)#(111, 3490)#(3490, 3892)#(3892, 3423)#(3423, 3889)#(3889, 3934)#(3934, 3323)#(3323, 3101)#(3101, 3466)#(3466, 3826)
(450, 481)#(481, 1175)#(1175, 2696)#(2696, 3059)#(3059, 3356)#(3356, 3392)#(3392, 3398)#(3398, 3437)#(3437, 3438)#(3438, 3357)#(3357, 3358)#(3358, 3385)#(3385, 3399)#(3399, 3350)
(356, 1922)#(1922, 2546)#(2546, 352)#(352, 1187)#(1187, 1886)#(1886, 2396)#(2396, 3059)#(3059, 33)#(33, 586)#(586, 1483)#(1483, 1535)#(1535, 1599)#(1599, 1687)#(1687, 2833)
(596, 846)#(846, 3721)#(3721, 4833)#(4833, 355)#(355, 2035)#(2035, 3059)#(3059, 474)#(474, 590)#(590, 1872)#(1872, 2844)#(2844, 888)#(888, 1178)#(1178, 2312)#(2312, 2328)
(260, 3663)#(3663, 1176)#(1176, 2341)#(2341, 111)#(111, 3170)#(3170, 4386)#(4386, 9)#(9, 1245)#(1245, 1521)#(1521, 1187)#(1187, 1306)#(1306, 3059)#(3059, 355)#(355, 3634)
(1174, 1884)#(1884, 3089)#(3089, 1880)#(1880, 2903)#(2903, 3059)#(3059, 955)#(955, 1158)#(1158, 1225)#(1225, 1863)#(1863, 2587)#(2587, 3112)#(3112, 260)#(260, 905)#(905, 1176)
(3059, 260)#(260, 2763)#(2763, 846)#(846, 2056)#(2056, 2822)#(2822, 936)#(936, 3011)#(3011, 3050)#(3050, 3007)#(3007, 3012)#(3012, 3223)#(3223, 1938)#(1938, 2430)#(2430, 664)
(1172, 2986)#(2986, 2725)#(2725, 503)#(503, 1554)#(1554, 3)#(3, 2019)#(2019, 1179)#(1179, 2861)#(2861, 1197)#(1197, 113)#(113, 493)#(493, 1234)#(1234, 1185)#(1185, 3059)
(2546, 3059)#(3059, 205)#(205, 2232)#(2232, 2314)#(2314, 111)#(111, 3490)#(3490, 3892)#(3892, 3423)#(3423, 3889)#(3889, 3934)#(3934, 3323)#(3323, 3101)#(3101, 3466)#(3466, 3826)
(450, 481)#(481, 1175)#(1175, 2696)#(2696, 3059)#(3059, 3356)#(3356, 3392)#(3392, 3398)#(3398, 3437)#(3437, 3438)#(3438, 3357)#(3357, 3358)#(3358, 3385)#(3385, 3399)#(3399, 3350)
(356, 1922)#(1922, 2546)#(2546, 352)#(352, 1187)#(1187, 1886)#(1886, 2396)#(2396, 3059)#(3059, 33)#(33, 586)#(586, 1483)#(1483, 1535)#(1535, 1599)#(1599, 1687)#(1687, 2833)
(596, 846)#(846, 3721)#(3721, 4833)#(4833, 355)#(355, 2035)#(2035, 3059)#(3059, 474)#(474, 590)#(590, 1872)#(1872, 2844)#(2844, 888)#(888, 1178)#(1178, 2312)#(2312, 2328)
(260, 3663)#(3663, 1176)#(1176, 2341)#(2341, 111)#(111, 3170)#(3170, 4386)#(4386, 9)#(9, 1245)#(1245, 1521)#(1521, 1187)#(1187, 1306)#(1306, 3059)#(3059, 355)#(355, 3634)
