(1174, 2266)#(2266, 1176)#(1176, 1263)#(1263, 1675)#(1675, 3703)#(3703, 3635)#(3635, 3614)#(3614, 1158)#(1158, 1189)#(1189, 1242)#(1242, 3409)#(3409, 2122)#(2122, 846)#(846, 909)
(42, 111)#(111, 3409)#(3409, 272)#(272, 1624)#(1624, 1887)#(1887, 260)#(260, 740)#(740, 1228)#(1228, 2447)#(2447, 1058)#(1058, 1183)#(1183, 1245)#(1245, 1187)#(1187, 1191)
(887, 1176)#(1176, 1811)#(1811, 2748)#(2748, 2679)#(2679, 3017)#(3017, 3457)#(3457, 3437)#(3437, 3464)#(3464, 3432)#(3432, 3455)#(3455, 3462)#(3462, 3500)#(3500, 3409)#(3409, 3411)
(996, 3006)#(3006, 3407)#(3407, 1942)#(1942, 2302)#(2302, 2906)#(2906, 3429)#(3429, 3460)#(3460, 3457)#(3457, 3464)#(3464, 3455)#(3455, 3461)#(3461, 3409)#(3409, 3410)#(3410, 3411)
(260, 3364)#(3364, 526)#(526, 1560)#(1560, 3496)#(3496, 3457)#(3457, 3464)#(3464, 3455)#(3455, 3500)#(3500, 3409)#(3409, 3411)#(3411, 3463)#(3463, 3417)#(3417, 3418)#(3418, 3407)
(1359, 1664)#(1664, 1842)#(1842, 1887)#(1887, 260)#(260, 2529)#(2529, 3064)#(3064, 3091)#(3091, 3092)#(3092, 3385)#(3385, 3362)#(3362, 3409)#(3409, 3413)#(3413, 3417)#(3417, 3418)
(605, 1250)#(1250, 1172)#(1172, 2163)#(2163, 355)#(355, 1880)#(1880, 3334)#(3334, 3342)#(3342, 3385)#(3385, 3365)#(3365, 3329)#(3329, 3375)#(3375, 3393)#(3393, 3409)#(3409, 3416)
(1172, 2885)#(2885, 2258)#(2258, 3030)#(3030, 3335)#(3335, 3385)#(3385, 3364)#(3364, 3409)#(3409, 3336)#(3336, 1591)#(1591, 846)#(846, 2794)#(2794, 3007)#(3007, 260)#(260, 1947)
(1017, 1391)#(1391, 1665)#(1665, 2884)#(2884, 1172)#(1172, 1574)#(1574, 2600)#(2600, 3836)#(3836, 111)#(111, 1947)#(1947, 602)#(602, 3166)#(3166, 3186)#(3186, 1648)#(1648, 3409)
(2609, 2065)#(2065, 260)#(260, 1678)#(1678, 3335)#(3335, 3338)#(3338, 3350)#(3350, 3362)#(3362, 3340)#(3340, 3393)#(3393, 3394)#(3394, 3409)#(3409, 3411)#(3411, 3336)#(3336, 3332)
(1162, 1599)#(1599, 1535)#(1535, 1567)#(1567, 1587)#(1587, 1591)#(1591, 409)#(409, 922)#(922, 3244)#(3244, 3020)#(3020, 3409)#(3409, 4352)#(4352, 2679)#(2679, 3017)#(3017, 2489)
