(380, 1172)#(1172, 1176)#(1176, 1187)#(1187, 1073)#(1073, 355)#(355, 1942)#(1942, 2019)#(2019, 3747)#(3747, 3754)#(3754, 3681)#(3681, 166)#(166, 1342)#(1342, 1921)#(1921, 1837)
(1837, 1795)#(1795, 1664)#(1664, 1619)#(1619, 26)#(26, 584)#(584, 2)#(2, 1240)#(1240, 1441)#(1441, 1531)#(1531, 1931)#(1931, 1716)#(1716, 22)#(22, 1921)#(1921, 356)
(484, 173)#(173, 1294)#(1294, 256)#(256, 667)#(667, 1837)#(1837, 1921)#(1921, 3934)#(3934, 2832)#(2832, 3412)#(3412, 194)#(194, 303)#(303, 4057)#(4057, 824)#(824, 3170)
(1013, 1262)#(1262, 1316)#(1316, 1921)#(1921, 2166)#(2166, 2457)#(2457, 2955)#(2955, 1246)#(1246, 1044)#(1044, 1224)#(1224, 2640)#(2640, 2641)#(2641, 2663)#(2663, 2788)#(2788, 2998)
(2864, 2254)#(2254, 1921)#(1921, 920)#(920, 4408)#(4408, 573)#(573, 2551)#(2551, 3097)#(3097, 4129)#(4129, 1152)#(1152, 1819)#(1819, 846)#(846, 318)#(318, 526)
(1175, 4472)#(4472, 1880)#(1880, 2458)#(2458, 343)#(343, 1187)#(1187, 590)#(590, 3093)#(3093, 1525)#(1525, 1921)#(1921, 2876)#(2876, 846)#(846, 1198)#(1198, 296)#(296, 526)
(1921, 1913)#(1913, 1330)#(1330, 1831)#(1831, 1044)#(1044, 2523)#(2523, 2832)#(2832, 1609)#(1609, 2043)#(2043, 3023)#(3023, 1295)#(1295, 884)#(884, 3911)#(3911, 1626)#(1626, 1541)
(32, 3172)#(3172, 1375)#(1375, 1921)#(1921, 2345)#(2345, 837)#(837, 1021)#(1021, 2865)#(2865, 378)#(378, 1542)#(1542, 518)#(518, 2328)#(2328, 3550)#(3550, 3446)#(3446, 3893)
(3395, 2019)#(2019, 3931)#(3931, 3385)#(3385, 1925)#(1925, 1548)#(1548, 2588)#(2588, 3936)#(3936, 1636)#(1636, 1921)#(1921, 1983)#(1983, 2923)#(2923, 4794)#(4794, 2309)#(2309, 4881)
(7, 376)#(376, 1525)#(1525, 1531)#(1531, 1560)#(1560, 22)#(22, 111)#(111, 348)#(348, 367)#(367, 456)#(456, 586)#(586, 1921)#(1921, 1942)#(1942, 151)#(151, 164)
(1920, 146)#(146, 277)#(277, 3886)#(3886, 32)#(32, 2968)#(2968, 2997)#(2997, 273)#(273, 2086)#(2086, 1922)#(1922, 2024)#(2024, 1312)#(1312, 1921)#(1921, 2490)#(2490, 4794)
(3667, 32)#(32, 256)#(256, 582)#(582, 1312)#(1312, 1432)#(1432, 2373)#(2373, 3821)#(3821, 354)#(354, 1042)#(1042, 1109)#(1109, 1246)#(1246, 1375)#(1375, 1921)#(1921, 2457)
(1307, 582)#(582, 45)#(45, 3667)#(3667, 277)#(277, 2988)#(2988, 715)#(715, 826)#(826, 1921)#(1921, 1881)#(1881, 2523)#(2523, 837)#(837, 1011)#(1011, 530)#(530, 318)
(1262, 1921)#(1921, 430)#(430, 1183)#(1183, 2876)#(2876, 4135)#(4135, 768)#(768, 1061)#(1061, 296)#(296, 2231)#(2231, 1116)#(1116, 4171)#(4171, 1628)#(1628, 318)#(318, 355)
(1942, 1312)#(1312, 1224)#(1224, 1031)#(1031, 1921)#(1921, 1837)#(1837, 371)#(371, 1330)#(1330, 1939)#(1939, 2832)#(2832, 3773)#(3773, 1074)#(1074, 171)#(171, 1021)#(1021, 306)
(2212, 1921)#(1921, 181)#(181, 4480)#(4480, 3897)#(3897, 1005)#(1005, 3062)#(3062, 4296)#(4296, 1228)#(1228, 3520)#(3520, 343)#(343, 20)#(20, 2876)#(2876, 4786)#(4786, 4901)
(474, 1837)#(1837, 1921)#(1921, 3615)#(3615, 2743)#(2743, 1831)#(1831, 1537)#(1537, 4782)#(4782, 2330)#(2330, 318)#(318, 846)#(846, 51)#(51, 526)#(526, 2876)#(2876, 1190)
(2680, 3017)#(3017, 315)#(315, 2325)#(2325, 1548)#(1548, 2342)#(2342, 1922)#(1922, 752)#(752, 354)#(354, 1238)#(1238, 1924)#(1924, 3171)#(3171, 1343)#(1343, 1921)#(1921, 1977)
(1757, 151)#(151, 1531)#(1531, 1560)#(1560, 1187)#(1187, 456)#(456, 1209)#(1209, 724)#(724, 1032)#(1032, 1342)#(1342, 1558)#(1558, 3)#(3, 111)#(111, 586)#(586, 1921)
(45, 261)#(261, 277)#(277, 1921)#(1921, 1262)#(1262, 3464)#(3464, 711)#(711, 361)#(361, 3467)#(3467, 4132)#(4132, 2346)#(2346, 2328)#(2328, 2645)#(2645, 3276)#(3276, 296)
(277, 1921)#(1921, 3614)#(3614, 3934)#(3934, 2798)#(2798, 530)#(530, 1247)#(1247, 1350)#(1350, 2013)#(2013, 61)#(61, 1003)#(1003, 2253)#(2253, 3616)#(3616, 2903)#(2903, 3073)
(1217, 899)#(899, 1922)#(1922, 1238)#(1238, 1343)#(1343, 1013)#(1013, 1921)#(1921, 2788)#(2788, 4270)#(4270, 194)#(194, 1295)#(1295, 2866)#(2866, 733)#(733, 2868)#(2868, 1220)
(1006, 1246)#(1246, 1921)#(1921, 181)#(181, 3615)#(3615, 1997)#(1997, 2345)#(2345, 656)#(656, 45)#(45, 3529)#(3529, 2922)#(2922, 4132)#(4132, 412)#(412, 3520)#(3520, 3738)
(1246, 1921)#(1921, 1006)#(1006, 2069)#(2069, 1997)#(1997, 3615)#(3615, 2678)#(2678, 3126)#(3126, 3536)#(3536, 4230)#(4230, 2028)#(2028, 1537)#(1537, 2396)#(2396, 2218)#(2218, 1085)
(795, 1795)#(1795, 1276)#(1276, 2680)#(2680, 2807)#(2807, 1217)#(1217, 265)#(265, 1073)#(1073, 3994)#(3994, 1924)#(1924, 1999)#(1999, 277)#(277, 1921)#(1921, 715)#(715, 454)
(1187, 260)#(260, 1947)#(1947, 318)#(318, 392)#(392, 1497)#(1497, 1664)#(1664, 1921)#(1921, 594)#(594, 1942)#(1942, 2079)#(2079, 2093)#(2093, 3006)#(3006, 3437)#(3437, 3615)
(1921, 2832)#(2832, 361)#(361, 613)#(613, 2798)#(2798, 3664)#(3664, 1295)#(1295, 818)#(818, 1537)#(1537, 2922)#(2922, 789)#(789, 1381)#(1381, 2403)#(2403, 2656)#(2656, 3928)
(551, 1921)#(1921, 260)#(260, 540)#(540, 586)#(586, 740)#(740, 1078)#(1078, 1174)#(1174, 1178)#(1178, 1215)#(1215, 1245)#(1245, 910)#(910, 1187)#(1187, 2885)#(2885, 3615)
(1921, 1940)#(1940, 837)#(837, 273)#(273, 1295)#(1295, 2013)#(2013, 665)#(665, 3610)#(3610, 2327)#(2327, 3609)#(3609, 3201)#(3201, 2385)#(2385, 2645)#(2645, 1633)#(1633, 3656)
