(3402, 230)#(230, 2079)#(2079, 3163)#(3163, 1541)#(1541, 3710)#(3710, 1025)#(1025, 1386)#(1386, 2757)#(2757, 3878)#(3878, 1569)#(1569, 1491)#(1491, 2999)#(2999, 3598)#(3598, 4786)
(230, 3163)#(3163, 2656)#(2656, 3179)#(3179, 3616)#(3616, 1932)#(1932, 1104)#(1104, 2709)#(2709, 4408)#(4408, 2483)#(2483, 4454)#(4454, 1301)#(1301, 491)#(491, 2435)#(2435, 318)
(230, 826)#(826, 467)#(467, 1872)#(1872, 710)#(710, 2408)#(2408, 25)#(25, 371)#(371, 1207)#(1207, 2885)#(2885, 30)#(30, 1939)#(1939, 2788)#(2788, 3024)#(3024, 361)
(247, 230)#(230, 3090)#(3090, 3162)#(3162, 3505)#(3505, 2036)#(2036, 1301)#(1301, 4765)#(4765, 3882)#(3882, 4279)#(4279, 2775)#(2775, 4249)#(4249, 1192)#(1192, 1474)#(1474, 2600)
(1307, 1548)#(1548, 1268)#(1268, 32)#(32, 474)#(474, 224)#(224, 3172)#(3172, 1246)#(1246, 1247)#(1247, 1881)#(1881, 230)#(230, 2825)#(2825, 4270)#(4270, 613)#(613, 846)
(344, 1828)#(1828, 2949)#(2949, 1687)#(1687, 1636)#(1636, 2373)#(2373, 430)#(430, 1940)#(1940, 230)#(230, 2345)#(2345, 2339)#(2339, 4724)#(4724, 1540)#(1540, 2518)#(2518, 3616)
(2254, 2373)#(2373, 3171)#(3171, 1100)#(1100, 224)#(224, 1246)#(1246, 2498)#(2498, 25)#(25, 371)#(371, 2832)#(2832, 1443)#(1443, 217)#(217, 230)#(230, 613)#(613, 2059)
(3821, 2254)#(2254, 2988)#(2988, 3667)#(3667, 230)#(230, 25)#(25, 2832)#(2832, 1609)#(1609, 2559)#(2559, 530)#(530, 1244)#(1244, 490)#(490, 1379)#(1379, 1877)#(1877, 1624)
(484, 282)#(282, 315)#(315, 344)#(344, 773)#(773, 1636)#(1636, 2342)#(2342, 900)#(900, 3667)#(3667, 230)#(230, 2069)#(2069, 25)#(25, 80)#(80, 530)#(530, 846)
(341, 2313)#(2313, 23)#(23, 1687)#(1687, 1316)#(1316, 230)#(230, 1417)#(1417, 219)#(219, 1794)#(1794, 1467)#(1467, 605)#(605, 318)#(318, 2278)#(2278, 3005)#(3005, 4135)
(3773, 4480)#(4480, 205)#(205, 2743)#(2743, 1011)#(1011, 1345)#(1345, 3024)#(3024, 1295)#(1295, 306)#(306, 1879)#(1879, 2624)#(2624, 230)#(230, 2218)#(2218, 2922)#(2922, 318)
