(159, 733)#(733, 161)#(161, 774)#(774, 1075)#(1075, 1078)#(1078, 479)#(479, 4797)#(4797, 4014)#(4014, 1567)#(1567, 792)#(792, 2727)#(2727, 3169)#(3169, 1746)#(1746, 2626)
(1828, 1836)#(1836, 1804)#(1804, 1813)#(1813, 1831)#(1831, 1826)#(1826, 1830)#(1830, 1619)#(1619, 1628)#(1628, 1626)#(1626, 1686)#(1686, 1727)#(1727, 1746)#(1746, 1722)#(1722, 1947)
(355, 436)#(436, 709)#(709, 1382)#(1382, 1746)#(1746, 1904)#(1904, 2368)#(2368, 3089)#(3089, 3064)#(3064, 3073)#(3073, 3091)#(3091, 3094)#(3094, 3095)#(3095, 3099)#(3099, 3203)
(1162, 1439)#(1439, 1539)#(1539, 1697)#(1697, 1746)#(1746, 1176)#(1176, 260)#(260, 1128)#(1128, 1174)#(1174, 1116)#(1116, 898)#(898, 1187)#(1187, 355)#(355, 902)#(902, 933)
(479, 700)#(700, 1245)#(1245, 1746)#(1746, 1187)#(1187, 3270)#(3270, 3467)#(3467, 3535)#(3535, 3395)#(3395, 3527)#(3527, 2489)#(2489, 2419)#(2419, 643)#(643, 453)#(453, 1175)
(1880, 1175)#(1175, 1378)#(1378, 2988)#(2988, 1172)#(1172, 1936)#(1936, 4973)#(4973, 106)#(106, 1246)#(1246, 1379)#(1379, 4610)#(4610, 4859)#(4859, 2876)#(2876, 3352)#(3352, 1746)
(490, 643)#(643, 1187)#(1187, 3792)#(3792, 2314)#(2314, 700)#(700, 1497)#(1497, 1746)#(1746, 317)#(317, 4656)#(4656, 3905)#(3905, 4782)#(4782, 4788)#(4788, 4794)#(4794, 4866)
(590, 2154)#(2154, 1078)#(1078, 3425)#(3425, 1746)#(1746, 1187)#(1187, 2316)#(2316, 2535)#(2535, 3876)#(3876, 3896)#(3896, 3925)#(3925, 3927)#(3927, 3928)#(3928, 901)#(901, 3807)
(1187, 1452)#(1452, 1006)#(1006, 898)#(898, 1078)#(1078, 1746)#(1746, 997)#(997, 1978)#(1978, 2546)#(2546, 2604)#(2604, 2588)#(2588, 2763)#(2763, 3030)#(3030, 3073)#(3073, 3072)
(159, 733)#(733, 161)#(161, 774)#(774, 1075)#(1075, 1078)#(1078, 479)#(479, 4797)#(4797, 4014)#(4014, 1567)#(1567, 792)#(792, 2727)#(2727, 3169)#(3169, 1746)#(1746, 2626)
(1828, 1836)#(1836, 1804)#(1804, 1813)#(1813, 1831)#(1831, 1826)#(1826, 1830)#(1830, 1619)#(1619, 1628)#(1628, 1626)#(1626, 1686)#(1686, 1727)#(1727, 1746)#(1746, 1722)#(1722, 1947)
(355, 436)#(436, 709)#(709, 1382)#(1382, 1746)#(1746, 1904)#(1904, 2368)#(2368, 3089)#(3089, 3064)#(3064, 3073)#(3073, 3091)#(3091, 3094)#(3094, 3095)#(3095, 3099)#(3099, 3203)
(1162, 1439)#(1439, 1539)#(1539, 1697)#(1697, 1746)#(1746, 1176)#(1176, 260)#(260, 1128)#(1128, 1174)#(1174, 1116)#(1116, 898)#(898, 1187)#(1187, 355)#(355, 902)#(902, 933)
(479, 700)#(700, 1245)#(1245, 1746)#(1746, 1187)#(1187, 3270)#(3270, 3467)#(3467, 3535)#(3535, 3395)#(3395, 3527)#(3527, 2489)#(2489, 2419)#(2419, 643)#(643, 453)#(453, 1175)
(1880, 1175)#(1175, 1378)#(1378, 2988)#(2988, 1172)#(1172, 1936)#(1936, 4973)#(4973, 106)#(106, 1246)#(1246, 1379)#(1379, 4610)#(4610, 4859)#(4859, 2876)#(2876, 3352)#(3352, 1746)
(490, 643)#(643, 1187)#(1187, 3792)#(3792, 2314)#(2314, 700)#(700, 1497)#(1497, 1746)#(1746, 317)#(317, 4656)#(4656, 3905)#(3905, 4782)#(4782, 4788)#(4788, 4794)#(4794, 4866)
(590, 2154)#(2154, 1078)#(1078, 3425)#(3425, 1746)#(1746, 1187)#(1187, 2316)#(2316, 2535)#(2535, 3876)#(3876, 3896)#(3896, 3925)#(3925, 3927)#(3927, 3928)#(3928, 901)#(901, 3807)
(1187, 1452)#(1452, 1006)#(1006, 898)#(898, 1078)#(1078, 1746)#(1746, 997)#(997, 1978)#(1978, 2546)#(2546, 2604)#(2604, 2588)#(2588, 2763)#(2763, 3030)#(3030, 3073)#(3073, 3072)
(159, 733)#(733, 161)#(161, 774)#(774, 1075)#(1075, 1078)#(1078, 479)#(479, 4797)#(4797, 4014)#(4014, 1567)#(1567, 792)#(792, 2727)#(2727, 3169)#(3169, 1746)#(1746, 2626)
(1828, 1836)#(1836, 1804)#(1804, 1813)#(1813, 1831)#(1831, 1826)#(1826, 1830)#(1830, 1619)#(1619, 1628)#(1628, 1626)#(1626, 1686)#(1686, 1727)#(1727, 1746)#(1746, 1722)#(1722, 1947)
(355, 436)#(436, 709)#(709, 1382)#(1382, 1746)#(1746, 1904)#(1904, 2368)#(2368, 3089)#(3089, 3064)#(3064, 3073)#(3073, 3091)#(3091, 3094)#(3094, 3095)#(3095, 3099)#(3099, 3203)
(1162, 1439)#(1439, 1539)#(1539, 1697)#(1697, 1746)#(1746, 1176)#(1176, 260)#(260, 1128)#(1128, 1174)#(1174, 1116)#(1116, 898)#(898, 1187)#(1187, 355)#(355, 902)#(902, 933)
(479, 700)#(700, 1245)#(1245, 1746)#(1746, 1187)#(1187, 3270)#(3270, 3467)#(3467, 3535)#(3535, 3395)#(3395, 3527)#(3527, 2489)#(2489, 2419)#(2419, 643)#(643, 453)#(453, 1175)
