(425, 1245)#(1245, 4604)#(4604, 2131)#(2131, 2888)#(2888, 3301)#(3301, 2319)#(2319, 4096)#(4096, 1172)#(1172, 4297)#(4297, 4903)#(4903, 4916)#(4916, 3275)#(3275, 3931)#(3931, 2231)
(479, 910)#(910, 2051)#(2051, 4583)#(4583, 1027)#(1027, 2327)#(2327, 4266)#(4266, 1079)#(1079, 1206)#(1206, 1807)#(1807, 4604)#(4604, 2490)#(2490, 2775)#(2775, 3666)#(3666, 2600)
(1267, 204)#(204, 2446)#(2446, 66)#(66, 2368)#(2368, 404)#(404, 3418)#(3418, 2763)#(2763, 4909)#(4909, 4604)#(4604, 2633)#(2633, 2489)#(2489, 1664)#(1664, 1176)#(1176, 1175)
(846, 118)#(118, 4604)#(4604, 4057)#(4057, 2865)#(2865, 3545)#(3545, 389)#(389, 768)#(768, 3541)#(3541, 2939)#(2939, 3223)#(3223, 1255)#(1255, 1273)#(1273, 1235)#(1235, 1196)
(8, 906)#(906, 1187)#(1187, 4623)#(4623, 1245)#(1245, 3609)#(3609, 4622)#(4622, 4604)#(4604, 4605)#(4605, 4588)#(4588, 4590)#(4590, 4582)#(4582, 4584)#(4584, 4586)#(4586, 4570)
(261, 888)#(888, 2034)#(2034, 2142)#(2142, 2244)#(2244, 2628)#(2628, 3121)#(3121, 3594)#(3594, 3755)#(3755, 4604)#(4604, 4617)#(4617, 4618)#(4618, 4619)#(4619, 4620)#(4620, 4621)
(479, 3301)#(3301, 4156)#(4156, 1198)#(1198, 4467)#(4467, 355)#(355, 2064)#(2064, 1210)#(1210, 1880)#(1880, 4604)#(4604, 1836)#(1836, 3183)#(3183, 3918)#(3918, 889)#(889, 4236)
(112, 151)#(151, 1172)#(1172, 1253)#(1253, 3600)#(3600, 1206)#(1206, 1245)#(1245, 4604)#(4604, 4925)#(4925, 1078)#(1078, 1198)#(1198, 4968)#(4968, 1227)#(1227, 605)#(605, 1196)
(425, 1245)#(1245, 4604)#(4604, 2131)#(2131, 2888)#(2888, 3301)#(3301, 2319)#(2319, 4096)#(4096, 1172)#(1172, 4297)#(4297, 4903)#(4903, 4916)#(4916, 3275)#(3275, 3931)#(3931, 2231)
(479, 910)#(910, 2051)#(2051, 4583)#(4583, 1027)#(1027, 2327)#(2327, 4266)#(4266, 1079)#(1079, 1206)#(1206, 1807)#(1807, 4604)#(4604, 2490)#(2490, 2775)#(2775, 3666)#(3666, 2600)
(1267, 204)#(204, 2446)#(2446, 66)#(66, 2368)#(2368, 404)#(404, 3418)#(3418, 2763)#(2763, 4909)#(4909, 4604)#(4604, 2633)#(2633, 2489)#(2489, 1664)#(1664, 1176)#(1176, 1175)
(846, 118)#(118, 4604)#(4604, 4057)#(4057, 2865)#(2865, 3545)#(3545, 389)#(389, 768)#(768, 3541)#(3541, 2939)#(2939, 3223)#(3223, 1255)#(1255, 1273)#(1273, 1235)#(1235, 1196)
(8, 906)#(906, 1187)#(1187, 4623)#(4623, 1245)#(1245, 3609)#(3609, 4622)#(4622, 4604)#(4604, 4605)#(4605, 4588)#(4588, 4590)#(4590, 4582)#(4582, 4584)#(4584, 4586)#(4586, 4570)
(261, 888)#(888, 2034)#(2034, 2142)#(2142, 2244)#(2244, 2628)#(2628, 3121)#(3121, 3594)#(3594, 3755)#(3755, 4604)#(4604, 4617)#(4617, 4618)#(4618, 4619)#(4619, 4620)#(4620, 4621)
(479, 3301)#(3301, 4156)#(4156, 1198)#(1198, 4467)#(4467, 355)#(355, 2064)#(2064, 1210)#(1210, 1880)#(1880, 4604)#(4604, 1836)#(1836, 3183)#(3183, 3918)#(3918, 889)#(889, 4236)
(112, 151)#(151, 1172)#(1172, 1253)#(1253, 3600)#(3600, 1206)#(1206, 1245)#(1245, 4604)#(4604, 4925)#(4925, 1078)#(1078, 1198)#(1198, 4968)#(4968, 1227)#(1227, 605)#(605, 1196)
(425, 1245)#(1245, 4604)#(4604, 2131)#(2131, 2888)#(2888, 3301)#(3301, 2319)#(2319, 4096)#(4096, 1172)#(1172, 4297)#(4297, 4903)#(4903, 4916)#(4916, 3275)#(3275, 3931)#(3931, 2231)
(479, 910)#(910, 2051)#(2051, 4583)#(4583, 1027)#(1027, 2327)#(2327, 4266)#(4266, 1079)#(1079, 1206)#(1206, 1807)#(1807, 4604)#(4604, 2490)#(2490, 2775)#(2775, 3666)#(3666, 2600)
(1267, 204)#(204, 2446)#(2446, 66)#(66, 2368)#(2368, 404)#(404, 3418)#(3418, 2763)#(2763, 4909)#(4909, 4604)#(4604, 2633)#(2633, 2489)#(2489, 1664)#(1664, 1176)#(1176, 1175)
