(1940, 2389)#(2389, 77)#(77, 1893)#(1893, 2946)#(2946, 2281)#(2281, 3353)#(3353, 1914)#(1914, 4163)#(4163, 3774)#(3774, 2820)#(2820, 2301)#(2301, 2300)#(2300, 2298)#(2298, 2299)
(1187, 1947)#(1947, 2820)#(2820, 4141)#(4141, 111)#(111, 583)#(583, 174)#(174, 1176)#(1176, 3910)#(3910, 3535)#(3535, 3667)#(3667, 3189)#(3189, 3324)#(3324, 4147)#(4147, 4278)
(892, 1172)#(1172, 1893)#(1893, 1984)#(1984, 2820)#(2820, 3133)#(3133, 479)#(479, 587)#(587, 1664)#(1664, 2238)#(2238, 4968)#(4968, 899)#(899, 908)#(908, 928)#(928, 1259)
(582, 1343)#(1343, 3172)#(3172, 2663)#(2663, 2064)#(2064, 1164)#(1164, 2483)#(2483, 3703)#(3703, 1900)#(1900, 1898)#(1898, 2820)#(2820, 4392)#(4392, 318)#(318, 526)#(526, 1181)
(2560, 1977)#(1977, 1262)#(1262, 1837)#(1837, 2559)#(2559, 3301)#(3301, 1937)#(1937, 2328)#(2328, 2281)#(2281, 2820)#(2820, 4301)#(4301, 1196)#(1196, 296)#(296, 355)#(355, 590)
(204, 248)#(248, 648)#(648, 1842)#(1842, 2228)#(2228, 2820)#(2820, 2988)#(2988, 591)#(591, 885)#(885, 898)#(898, 905)#(905, 1916)#(1916, 1947)#(1947, 2251)#(2251, 2273)
(846, 1664)#(1664, 3467)#(3467, 2922)#(2922, 1174)#(1174, 2820)#(2820, 3064)#(3064, 74)#(74, 526)#(526, 18)#(18, 1947)#(1947, 1648)#(1648, 200)#(200, 1365)#(1365, 2491)
(2588, 3017)#(3017, 1260)#(1260, 1330)#(1330, 1881)#(1881, 2171)#(2171, 3455)#(3455, 2859)#(2859, 58)#(58, 4318)#(4318, 4694)#(4694, 3749)#(3749, 4140)#(4140, 1069)#(1069, 4844)
(1031, 3610)#(3610, 1893)#(1893, 772)#(772, 2431)#(2431, 3859)#(3859, 4810)#(4810, 2820)#(2820, 2679)#(2679, 111)#(111, 2489)#(2489, 586)#(586, 260)#(260, 770)#(770, 151)
(3301, 733)#(733, 2396)#(2396, 3189)#(3189, 3656)#(3656, 2322)#(2322, 3355)#(3355, 2072)#(2072, 2820)#(2820, 728)#(728, 2115)#(2115, 392)#(392, 1514)#(1514, 2968)#(2968, 975)
(1165, 1532)#(1532, 2233)#(2233, 1448)#(1448, 2197)#(2197, 2820)#(2820, 2489)#(2489, 2499)#(2499, 2588)#(2588, 2600)#(2600, 2617)#(2617, 2627)#(2627, 2535)#(2535, 2490)#(2490, 2505)
(2102, 1193)#(1193, 3182)#(3182, 3991)#(3991, 2820)#(2820, 3986)#(3986, 1776)#(1776, 4697)#(4697, 1196)#(1196, 2574)#(2574, 1116)#(1116, 2705)#(2705, 1061)#(1061, 2242)#(2242, 4057)
(2820, 411)#(411, 1078)#(1078, 1582)#(1582, 2434)#(2434, 671)#(671, 1804)#(1804, 447)#(447, 1833)#(1833, 2775)#(2775, 590)#(590, 318)#(318, 1220)#(1220, 456)#(456, 1831)
(434, 1187)#(1187, 1590)#(1590, 2319)#(2319, 1664)#(1664, 2618)#(2618, 2820)#(2820, 3672)#(3672, 552)#(552, 1505)#(1505, 1241)#(1241, 1178)#(1178, 1191)#(1191, 1294)#(1294, 1636)
(2820, 3017)#(3017, 441)#(441, 846)#(846, 2347)#(2347, 355)#(355, 2264)#(2264, 906)#(906, 1514)#(1514, 2112)#(2112, 2687)#(2687, 4881)#(4881, 4887)#(4887, 4898)#(4898, 4954)
(1294, 45)#(45, 1312)#(1312, 1459)#(1459, 2302)#(2302, 3183)#(3183, 2054)#(2054, 2820)#(2820, 2286)#(2286, 1664)#(1664, 2546)#(2546, 1174)#(1174, 584)
(111, 3421)#(3421, 590)#(590, 1422)#(1422, 2820)#(2820, 3911)#(3911, 3917)#(3917, 3919)#(3919, 3897)#(3897, 3870)#(3870, 3871)#(3871, 3869)#(3869, 3850)#(3850, 3851)#(3851, 3847)
(999, 1187)#(1187, 499)#(499, 1900)#(1900, 2529)#(2529, 2988)#(2988, 3921)#(3921, 3616)#(3616, 1175)#(1175, 2820)#(2820, 2835)#(2835, 260)#(260, 905)#(905, 1174)#(1174, 1176)
(1175, 1187)#(1187, 4392)#(4392, 1567)#(1567, 2820)#(2820, 3017)#(3017, 4087)#(4087, 1947)#(1947, 2630)#(2630, 1176)#(1176, 1916)#(1916, 1675)#(1675, 740)#(740, 1185)#(1185, 1205)
(1176, 3240)#(3240, 194)#(194, 422)#(422, 479)#(479, 2820)#(2820, 533)#(533, 1864)#(1864, 526)#(526, 846)#(846, 318)#(318, 898)#(898, 590)#(590, 1174)#(1174, 1251)
(260, 1837)#(1837, 66)#(66, 590)#(590, 1011)#(1011, 1175)#(1175, 2820)#(2820, 846)#(846, 1174)#(1174, 1176)#(1176, 586)#(586, 1020)#(1020, 1187)#(1187, 1215)#(1215, 1266)
(3017, 1268)#(1268, 1521)#(1521, 256)#(256, 1072)#(1072, 755)#(755, 2722)#(2722, 2895)#(2895, 2820)#(2820, 1482)#(1482, 1648)#(1648, 3857)#(3857, 4135)#(4135, 2588)#(2588, 318)
(1176, 1320)#(1320, 1178)#(1178, 1887)#(1887, 2820)#(2820, 3426)#(3426, 3423)#(3423, 3535)#(3535, 3665)#(3665, 3667)#(3667, 3527)#(3527, 3710)#(3710, 3732)#(3732, 2775)#(2775, 2600)
(145, 479)#(479, 1067)#(1067, 1786)#(1786, 2820)#(2820, 846)#(846, 1198)#(1198, 1942)#(1942, 1182)#(1182, 3490)#(3490, 296)#(296, 1065)#(1065, 1190)#(1190, 1235)#(1235, 1567)
(53, 2483)#(2483, 2583)#(2583, 2657)#(2657, 2893)#(2893, 2988)#(2988, 4101)#(4101, 4337)#(4337, 4338)#(4338, 4345)#(4345, 4336)#(4336, 4318)#(4318, 4319)#(4319, 4324)#(4324, 4307)
(112, 2834)#(2834, 4318)#(4318, 774)#(774, 1172)#(1172, 2800)#(2800, 4206)#(4206, 1085)#(1085, 1187)#(1187, 594)#(594, 4217)#(4217, 4550)#(4550, 4610)#(4610, 4275)#(4275, 4279)
(1940, 2389)#(2389, 77)#(77, 1893)#(1893, 2946)#(2946, 2281)#(2281, 3353)#(3353, 1914)#(1914, 4163)#(4163, 3774)#(3774, 2820)#(2820, 2301)#(2301, 2300)#(2300, 2298)#(2298, 2299)
(1187, 1947)#(1947, 2820)#(2820, 4141)#(4141, 111)#(111, 583)#(583, 174)#(174, 1176)#(1176, 3910)#(3910, 3535)#(3535, 3667)#(3667, 3189)#(3189, 3324)#(3324, 4147)#(4147, 4278)
(892, 1172)#(1172, 1893)#(1893, 1984)#(1984, 2820)#(2820, 3133)#(3133, 479)#(479, 587)#(587, 1664)#(1664, 2238)#(2238, 4968)#(4968, 899)#(899, 908)#(908, 928)#(928, 1259)
(582, 1343)#(1343, 3172)#(3172, 2663)#(2663, 2064)#(2064, 1164)#(1164, 2483)#(2483, 3703)#(3703, 1900)#(1900, 1898)#(1898, 2820)#(2820, 4392)#(4392, 318)#(318, 526)#(526, 1181)
(2560, 1977)#(1977, 1262)#(1262, 1837)#(1837, 2559)#(2559, 3301)#(3301, 1937)#(1937, 2328)#(2328, 2281)#(2281, 2820)#(2820, 4301)#(4301, 1196)#(1196, 296)#(296, 355)#(355, 590)
(204, 248)#(248, 648)#(648, 1842)#(1842, 2228)#(2228, 2820)#(2820, 2988)#(2988, 591)#(591, 885)#(885, 898)#(898, 905)#(905, 1916)#(1916, 1947)#(1947, 2251)#(2251, 2273)
(846, 1664)#(1664, 3467)#(3467, 2922)#(2922, 1174)#(1174, 2820)#(2820, 3064)#(3064, 74)#(74, 526)#(526, 18)#(18, 1947)#(1947, 1648)#(1648, 200)#(200, 1365)#(1365, 2491)
(2588, 3017)#(3017, 1260)#(1260, 1330)#(1330, 1881)#(1881, 2171)#(2171, 3455)#(3455, 2859)#(2859, 58)#(58, 4318)#(4318, 4694)#(4694, 3749)#(3749, 4140)#(4140, 1069)#(1069, 4844)
(1031, 3610)#(3610, 1893)#(1893, 772)#(772, 2431)#(2431, 3859)#(3859, 4810)#(4810, 2820)#(2820, 2679)#(2679, 111)#(111, 2489)#(2489, 586)#(586, 260)#(260, 770)#(770, 151)
(3301, 733)#(733, 2396)#(2396, 3189)#(3189, 3656)#(3656, 2322)#(2322, 3355)#(3355, 2072)#(2072, 2820)#(2820, 728)#(728, 2115)#(2115, 392)#(392, 1514)#(1514, 2968)#(2968, 975)
(1165, 1532)#(1532, 2233)#(2233, 1448)#(1448, 2197)#(2197, 2820)#(2820, 2489)#(2489, 2499)#(2499, 2588)#(2588, 2600)#(2600, 2617)#(2617, 2627)#(2627, 2535)#(2535, 2490)#(2490, 2505)
(2102, 1193)#(1193, 3182)#(3182, 3991)#(3991, 2820)#(2820, 3986)#(3986, 1776)#(1776, 4697)#(4697, 1196)#(1196, 2574)#(2574, 1116)#(1116, 2705)#(2705, 1061)#(1061, 2242)#(2242, 4057)
(2820, 411)#(411, 1078)#(1078, 1582)#(1582, 2434)#(2434, 671)#(671, 1804)#(1804, 447)#(447, 1833)#(1833, 2775)#(2775, 590)#(590, 318)#(318, 1220)#(1220, 456)#(456, 1831)
