(3071, 2431)#(2431, 2691)#(2691, 2962)#(2962, 1467)#(1467, 593)#(593, 853)#(853, 827)#(827, 3698)#(3698, 296)#(296, 355)#(355, 590)#(590, 526)#(526, 2775)#(2775, 1947)
(296, 589)#(589, 590)#(590, 1751)#(1751, 888)#(888, 735)#(735, 2976)#(2976, 823)#(823, 2507)#(2507, 2548)#(2548, 605)#(605, 2775)#(2775, 1128)#(1128, 2314)#(2314, 2962)
(1187, 3102)#(3102, 1172)#(1172, 1360)#(1360, 1567)#(1567, 2647)#(2647, 1430)#(1430, 1835)#(1835, 2242)#(2242, 2314)#(2314, 2)#(2, 102)#(102, 1240)#(1240, 2962)#(2962, 35)
(1842, 479)#(479, 1221)#(1221, 1669)#(1669, 2457)#(2457, 2859)#(2859, 2604)#(2604, 2679)#(2679, 2546)#(2546, 1947)#(1947, 891)#(891, 1196)#(1196, 2962)#(2962, 846)#(846, 318)
(355, 2498)#(2498, 1240)#(1240, 1078)#(1078, 379)#(379, 1880)#(1880, 3807)#(3807, 3737)#(3737, 2689)#(2689, 2775)#(2775, 35)#(35, 1842)#(1842, 2314)#(2314, 2517)#(2517, 2962)
(590, 1880)#(1880, 538)#(538, 1175)#(1175, 1191)#(1191, 4968)#(4968, 1281)#(1281, 1986)#(1986, 2161)#(2161, 2314)#(2314, 885)#(885, 1270)#(1270, 2019)#(2019, 2027)#(2027, 2962)
(2806, 507)#(507, 247)#(247, 1664)#(1664, 2313)#(2313, 2460)#(2460, 2962)#(2962, 318)#(318, 768)#(768, 1070)#(1070, 30)#(30, 586)#(586, 1128)#(1128, 2220)#(2220, 474)
(178, 837)#(837, 896)#(896, 1206)#(1206, 1576)#(1576, 2253)#(2253, 2962)#(2962, 1223)#(1223, 1227)#(1227, 1242)#(1242, 1567)#(1567, 2105)#(2105, 540)#(540, 1159)#(1159, 2904)
(260, 586)#(586, 662)#(662, 1722)#(1722, 2799)#(2799, 355)#(355, 792)#(792, 1330)#(1330, 2811)#(2811, 2962)#(2962, 265)#(265, 352)#(352, 1162)#(1162, 2044)#(2044, 2342)
(20, 589)#(589, 1913)#(1913, 582)#(582, 1187)#(1187, 2342)#(2342, 26)#(26, 1814)#(1814, 2403)#(2403, 75)#(75, 2962)#(2962, 247)#(247, 1081)#(1081, 1490)#(1490, 164)
(2287, 2633)#(2633, 355)#(355, 645)#(645, 112)#(112, 976)#(976, 307)#(307, 479)#(479, 2962)#(2962, 1447)#(1447, 1638)#(1638, 1460)#(1460, 2860)#(2860, 1662)#(1662, 29)
(356, 3170)#(3170, 1664)#(1664, 2962)#(2962, 1887)#(1887, 4217)#(4217, 3986)#(3986, 4215)#(4215, 4252)#(4252, 4287)#(4287, 4164)#(4164, 30)#(30, 1155)#(1155, 2313)#(2313, 2623)
(1268, 479)#(479, 801)#(801, 905)#(905, 1222)#(1222, 1927)#(1927, 2962)#(2962, 3295)#(3295, 3521)#(3521, 4918)#(4918, 20)#(20, 343)#(343, 1934)#(1934, 2052)#(2052, 2362)
(1567, 1859)#(1859, 1928)#(1928, 2962)#(2962, 2131)#(2131, 2546)#(2546, 2869)#(2869, 3700)#(3700, 3713)#(3713, 3663)#(3663, 3723)#(3723, 3724)#(3724, 3683)#(3683, 3747)#(3747, 3717)
(21, 1290)#(1290, 3349)#(3349, 185)#(185, 370)#(370, 906)#(906, 1945)#(1945, 2046)#(2046, 2962)#(2962, 3104)#(3104, 3370)#(3370, 3695)#(3695, 3449)#(3449, 3483)#(3483, 3530)
(1942, 3583)#(3583, 260)#(260, 2706)#(2706, 3675)#(3675, 1880)#(1880, 2708)#(2708, 3604)#(3604, 1187)#(1187, 3730)#(3730, 1872)#(1872, 2962)#(2962, 1675)#(1675, 2864)#(2864, 3615)
(1176, 1619)#(1619, 1187)#(1187, 1241)#(1241, 2962)#(2962, 1174)#(1174, 1887)#(1887, 20)#(20, 1585)#(1585, 1664)#(1664, 550)#(550, 1019)#(1019, 1043)#(1043, 1312)#(1312, 2274)
(898, 1675)#(1675, 2580)#(2580, 260)#(260, 470)#(470, 1347)#(1347, 2906)#(2906, 1240)#(1240, 2207)#(2207, 2914)#(2914, 3030)#(3030, 2214)#(2214, 2962)#(2962, 2314)#(2314, 2775)
(1078, 2962)#(2962, 1947)#(1947, 3174)#(3174, 1260)#(1260, 2967)#(2967, 3159)#(3159, 1175)#(1175, 1245)#(1245, 1281)#(1281, 1919)#(1919, 2708)#(2708, 2721)#(2721, 2835)#(2835, 1234)
(2679, 2775)#(2775, 2687)#(2687, 2876)#(2876, 2640)#(2640, 2746)#(2746, 2778)#(2778, 2962)#(2962, 1206)#(1206, 1219)#(1219, 40)#(40, 1821)#(1821, 2960)#(2960, 26)#(26, 18)
(590, 1175)#(1175, 1104)#(1104, 2787)#(2787, 906)#(906, 2242)#(2242, 2517)#(2517, 2617)#(2617, 2600)#(2600, 2775)#(2775, 2807)#(2807, 2968)#(2968, 885)#(885, 2962)#(2962, 1206)
(583, 1187)#(1187, 1377)#(1377, 2758)#(2758, 2633)#(2633, 2708)#(2708, 2962)#(2962, 3807)#(3807, 296)#(296, 3905)#(3905, 1107)#(1107, 2600)#(2600, 2616)#(2616, 2623)#(2623, 2624)
(894, 1350)#(1350, 1366)#(1366, 2040)#(2040, 4588)#(4588, 4911)#(4911, 316)#(316, 479)#(479, 2962)#(2962, 1107)#(1107, 2775)#(2775, 2600)#(2600, 2616)#(2616, 2623)#(2623, 2624)
(1198, 1278)#(1278, 2962)#(2962, 288)#(288, 1294)#(1294, 1224)#(1224, 590)#(590, 1196)#(1196, 1227)#(1227, 112)#(112, 1215)#(1215, 1872)#(1872, 2681)#(2681, 2833)#(2833, 1020)
