(526, 1320)#(1320, 1396)#(1396, 1807)#(1807, 3018)#(3018, 3807)#(3807, 3861)#(3861, 3773)#(3773, 3794)#(3794, 1566)#(1566, 1831)#(1831, 2345)#(2345, 288)#(288, 1192)#(1192, 1378)
(1187, 1218)#(1218, 1864)#(1864, 2807)#(2807, 49)#(49, 1189)#(1189, 1256)#(1256, 1568)#(1568, 1942)#(1942, 2732)#(2732, 3018)#(3018, 1385)#(1385, 2621)#(2621, 846)#(846, 1174)
(1491, 846)#(846, 317)#(317, 355)#(355, 3018)#(3018, 2624)#(2624, 2351)#(2351, 1830)#(1830, 2464)#(2464, 2523)#(2523, 2251)#(2251, 2310)#(2310, 2408)#(2408, 1932)#(1932, 2361)
(773, 898)#(898, 1482)#(1482, 1176)#(1176, 1307)#(1307, 2085)#(2085, 2438)#(2438, 1919)#(1919, 2679)#(2679, 2866)#(2866, 1447)#(1447, 2914)#(2914, 2968)#(2968, 3018)#(3018, 3041)
(344, 2388)#(2388, 896)#(896, 900)#(900, 826)#(826, 1074)#(1074, 4270)#(4270, 2287)#(2287, 1067)#(1067, 2936)#(2936, 2055)#(2055, 2794)#(2794, 3018)#(3018, 3619)#(3619, 296)
(1172, 1272)#(1272, 2923)#(2923, 3092)#(3092, 1180)#(1180, 3018)#(3018, 1202)#(1202, 2469)#(2469, 1078)#(1078, 1205)#(1205, 1939)#(1939, 2708)#(2708, 1020)#(1020, 1176)#(1176, 1236)
(1307, 2080)#(2080, 2024)#(2024, 2064)#(2064, 2079)#(2079, 1877)#(1877, 2293)#(2293, 3950)#(3950, 3365)#(3365, 1870)#(1870, 3948)#(3948, 3018)#(3018, 2341)#(2341, 1986)#(1986, 4270)
(1664, 479)#(479, 1245)#(1245, 1187)#(1187, 2988)#(2988, 3094)#(3094, 594)#(594, 538)#(538, 3018)#(3018, 2271)#(2271, 3362)#(3362, 3016)#(3016, 1104)#(1104, 2923)#(2923, 2242)
(260, 1174)#(1174, 1078)#(1078, 3018)#(3018, 3102)#(3102, 596)#(596, 664)#(664, 2946)#(2946, 838)#(838, 3349)#(3349, 846)#(846, 894)#(894, 3007)#(3007, 889)#(889, 890)
(66, 219)#(219, 768)#(768, 894)#(894, 1013)#(1013, 1215)#(1215, 3018)#(3018, 526)#(526, 158)#(158, 955)#(955, 1185)#(1185, 111)#(111, 1238)#(1238, 1247)#(1247, 4968)
(479, 2710)#(2710, 1187)#(1187, 2445)#(2445, 260)#(260, 3018)#(3018, 2415)#(2415, 2489)#(2489, 2588)#(2588, 2408)#(2408, 2419)#(2419, 2611)#(2611, 2624)#(2624, 2535)#(2535, 2457)
(1567, 1801)#(1801, 2737)#(2737, 3018)#(3018, 112)#(112, 1819)#(1819, 3407)#(3407, 3457)#(3457, 3679)#(3679, 750)#(750, 3007)#(3007, 846)#(846, 1195)#(1195, 2493)#(2493, 3723)
(2301, 2485)#(2485, 2546)#(2546, 256)#(256, 733)#(733, 1078)#(1078, 905)#(905, 2337)#(2337, 2358)#(2358, 3018)#(3018, 260)#(260, 318)#(318, 2314)#(2314, 1162)#(1162, 1459)
(236, 1947)#(1947, 166)#(166, 2546)#(2546, 355)#(355, 3362)#(3362, 1162)#(1162, 2489)#(2489, 3663)#(3663, 898)#(898, 1020)#(1020, 1215)#(1215, 1239)#(1239, 3018)#(3018, 4827)
(1947, 3018)#(3018, 1172)#(1172, 2546)#(2546, 3447)#(3447, 1193)#(1193, 151)#(151, 197)#(197, 1162)#(1162, 1174)#(1174, 1990)#(1990, 2059)#(2059, 4504)#(4504, 479)#(479, 587)
(1172, 2832)#(2832, 4824)#(4824, 3490)#(3490, 3667)#(3667, 1460)#(1460, 1187)#(1187, 898)#(898, 2988)#(2988, 355)#(355, 3018)#(3018, 2679)#(2679, 2105)#(2105, 3349)#(3349, 916)
(888, 2906)#(2906, 898)#(898, 1206)#(1206, 112)#(112, 247)#(247, 1077)#(1077, 1172)#(1172, 3018)#(3018, 3765)#(3765, 4901)#(4901, 3157)#(3157, 3395)#(3395, 4886)#(4886, 3807)
(1187, 1219)#(1219, 590)#(590, 1172)#(1172, 2065)#(2065, 2166)#(2166, 2825)#(2825, 3062)#(3062, 3434)#(3434, 2679)#(2679, 1211)#(1211, 344)#(344, 1574)#(1574, 3018)#(3018, 1585)
(318, 1187)#(1187, 349)#(349, 2098)#(2098, 3713)#(3713, 136)#(136, 1210)#(1210, 218)#(218, 795)#(795, 3018)#(3018, 4971)#(4971, 4951)#(4951, 4957)#(4957, 4941)#(4941, 4944)
(1081, 1198)#(1198, 3018)#(3018, 888)#(888, 526)#(526, 795)#(795, 3893)#(3893, 3870)#(3870, 3857)#(3857, 3845)#(3845, 3846)#(3846, 3840)#(3840, 3842)#(3842, 3827)#(3827, 3828)
(3018, 63)#(63, 590)#(590, 1174)#(1174, 1245)#(1245, 1932)#(1932, 2593)#(2593, 260)#(260, 1716)#(1716, 1082)#(1082, 3334)#(3334, 910)#(910, 4763)#(4763, 1215)#(1215, 1872)
(377, 686)#(686, 1078)#(1078, 1639)#(1639, 3018)#(3018, 3217)#(3217, 3233)#(3233, 3395)#(3395, 2775)#(2775, 35)#(35, 2517)#(2517, 2914)#(2914, 2)#(2, 2207)#(2207, 1716)
(538, 1082)#(1082, 1567)#(1567, 971)#(971, 111)#(111, 1459)#(1459, 2679)#(2679, 2866)#(2866, 3018)#(3018, 3407)#(3407, 3561)#(3561, 1278)#(1278, 1307)#(1307, 3375)#(3375, 3551)
(1267, 1876)#(1876, 1537)#(1537, 1884)#(1884, 1350)#(1350, 4750)#(4750, 2319)#(2319, 3018)#(3018, 2393)#(2393, 1991)#(1991, 1339)#(1339, 4700)#(4700, 2743)#(2743, 983)#(983, 910)
(479, 2253)#(2253, 2922)#(2922, 3018)#(3018, 1618)#(1618, 1887)#(1887, 26)#(26, 898)#(898, 906)#(906, 955)#(955, 1620)#(1620, 888)#(888, 1270)#(1270, 2314)#(2314, 3389)
(1245, 2149)#(2149, 906)#(906, 2600)#(2600, 3018)#(3018, 3395)#(3395, 3422)#(3422, 3490)#(3490, 3233)#(3233, 3448)#(3448, 1648)#(1648, 1156)#(1156, 214)#(214, 290)#(290, 424)
(1887, 1187)#(1187, 2988)#(2988, 3018)#(3018, 111)#(111, 1107)#(1107, 2775)#(2775, 2914)#(2914, 2627)#(2627, 2798)#(2798, 233)#(233, 2254)#(2254, 2517)#(2517, 2629)#(2629, 2674)
(3018, 225)#(225, 1172)#(1172, 1525)#(1525, 1198)#(1198, 2122)#(2122, 1112)#(1112, 1194)#(1194, 3595)#(3595, 1164)#(1164, 1234)#(1234, 2984)#(2984, 3455)#(3455, 1205)#(1205, 2166)
(3928, 1187)#(1187, 3018)#(3018, 3930)#(3930, 1887)#(1887, 2052)#(2052, 590)#(590, 4404)#(4404, 894)#(894, 2123)#(2123, 936)#(936, 1172)#(1172, 4794)#(4794, 2714)#(2714, 296)
(1880, 3018)#(3018, 186)#(186, 526)#(526, 1060)#(1060, 2616)#(2616, 223)#(223, 233)#(233, 2498)#(2498, 2633)#(2633, 775)#(775, 1470)#(1470, 2679)#(2679, 2904)#(2904, 318)
