(980, 1392)#(1392, 1835)#(1835, 1887)#(1887, 2222)#(2222, 2560)#(2560, 2966)#(2966, 3280)#(3280, 3685)#(3685, 4554)#(4554, 731)#(731, 1200)#(1200, 1208)#(1208, 2927)#(2927, 3050)
(2242, 2275)#(2275, 2306)#(2306, 2222)#(2222, 2398)#(2398, 2411)#(2411, 247)#(247, 526)#(526, 1716)#(1716, 35)#(35, 37)#(37, 1030)#(1030, 321)#(321, 590)#(590, 296)
(2917, 2314)#(2314, 2517)#(2517, 2420)#(2420, 2774)#(2774, 2489)#(2489, 2488)#(2488, 2600)#(2600, 2501)#(2501, 909)#(909, 232)#(232, 1505)#(1505, 453)#(453, 2222)#(2222, 1521)
(2190, 2222)#(2222, 2232)#(2232, 899)#(899, 916)#(916, 928)#(928, 1259)#(1259, 1985)#(1985, 908)#(908, 1223)#(1223, 897)#(897, 998)#(998, 1012)#(1012, 1251)#(1251, 1867)
(355, 3580)#(3580, 3380)#(3380, 200)#(200, 526)#(526, 3094)#(3094, 112)#(112, 3312)#(3312, 2209)#(2209, 888)#(888, 1415)#(1415, 2222)#(2222, 4335)#(4335, 740)#(740, 846)
(846, 526)#(526, 1198)#(1198, 590)#(590, 1177)#(1177, 1274)#(1274, 4181)#(4181, 3390)#(3390, 4567)#(4567, 505)#(505, 2222)#(2222, 247)#(247, 1042)#(1042, 4612)#(4612, 2232)
(1836, 1840)#(1840, 1842)#(1842, 1925)#(1925, 1947)#(1947, 2118)#(2118, 2190)#(2190, 2222)#(2222, 2234)#(2234, 2236)#(2236, 2191)#(2191, 1837)#(1837, 2196)#(2196, 2213)#(2213, 2215)
(980, 1392)#(1392, 1835)#(1835, 1887)#(1887, 2222)#(2222, 2560)#(2560, 2966)#(2966, 3280)#(3280, 3685)#(3685, 4554)#(4554, 731)#(731, 1200)#(1200, 1208)#(1208, 2927)#(2927, 3050)
(2242, 2275)#(2275, 2306)#(2306, 2222)#(2222, 2398)#(2398, 2411)#(2411, 247)#(247, 526)#(526, 1716)#(1716, 35)#(35, 37)#(37, 1030)#(1030, 321)#(321, 590)#(590, 296)
(2917, 2314)#(2314, 2517)#(2517, 2420)#(2420, 2774)#(2774, 2489)#(2489, 2488)#(2488, 2600)#(2600, 2501)#(2501, 909)#(909, 232)#(232, 1505)#(1505, 453)#(453, 2222)#(2222, 1521)
(2190, 2222)#(2222, 2232)#(2232, 899)#(899, 916)#(916, 928)#(928, 1259)#(1259, 1985)#(1985, 908)#(908, 1223)#(1223, 897)#(897, 998)#(998, 1012)#(1012, 1251)#(1251, 1867)
(355, 3580)#(3580, 3380)#(3380, 200)#(200, 526)#(526, 3094)#(3094, 112)#(112, 3312)#(3312, 2209)#(2209, 888)#(888, 1415)#(1415, 2222)#(2222, 4335)#(4335, 740)#(740, 846)
(846, 526)#(526, 1198)#(1198, 590)#(590, 1177)#(1177, 1274)#(1274, 4181)#(4181, 3390)#(3390, 4567)#(4567, 505)#(505, 2222)#(2222, 247)#(247, 1042)#(1042, 4612)#(4612, 2232)
(1836, 1840)#(1840, 1842)#(1842, 1925)#(1925, 1947)#(1947, 2118)#(2118, 2190)#(2190, 2222)#(2222, 2234)#(2234, 2236)#(2236, 2191)#(2191, 1837)#(1837, 2196)#(2196, 2213)#(2213, 2215)
(980, 1392)#(1392, 1835)#(1835, 1887)#(1887, 2222)#(2222, 2560)#(2560, 2966)#(2966, 3280)#(3280, 3685)#(3685, 4554)#(4554, 731)#(731, 1200)#(1200, 1208)#(1208, 2927)#(2927, 3050)
(2242, 2275)#(2275, 2306)#(2306, 2222)#(2222, 2398)#(2398, 2411)#(2411, 247)#(247, 526)#(526, 1716)#(1716, 35)#(35, 37)#(37, 1030)#(1030, 321)#(321, 590)#(590, 296)
(2917, 2314)#(2314, 2517)#(2517, 2420)#(2420, 2774)#(2774, 2489)#(2489, 2488)#(2488, 2600)#(2600, 2501)#(2501, 909)#(909, 232)#(232, 1505)#(1505, 453)#(453, 2222)#(2222, 1521)
(2190, 2222)#(2222, 2232)#(2232, 899)#(899, 916)#(916, 928)#(928, 1259)#(1259, 1985)#(1985, 908)#(908, 1223)#(1223, 897)#(897, 998)#(998, 1012)#(1012, 1251)#(1251, 1867)
