(187, 590)#(590, 1044)#(1044, 3102)#(3102, 46)#(46, 3017)#(3017, 3597)#(3597, 3063)#(3063, 3090)#(3090, 3214)#(3214, 3064)#(3064, 3092)#(3092, 3096)#(3096, 3201)#(3201, 3366)
(4786, 1672)#(1672, 261)#(261, 45)#(45, 3583)#(3583, 256)#(256, 1999)#(1999, 715)#(715, 1026)#(1026, 2063)#(2063, 171)#(171, 1011)#(1011, 326)#(326, 2287)#(2287, 768)
(2314, 2489)#(2489, 2274)#(2274, 2498)#(2498, 22)#(22, 288)#(288, 479)#(479, 1525)#(1525, 2833)#(2833, 586)#(586, 111)#(111, 1209)#(1209, 2609)#(2609, 1947)#(1947, 587)
(3402, 230)#(230, 2079)#(2079, 3163)#(3163, 1541)#(1541, 3710)#(3710, 1025)#(1025, 1386)#(1386, 2757)#(2757, 3878)#(3878, 1569)#(1569, 1491)#(1491, 2999)#(2999, 3598)#(3598, 4786)
(111, 2102)#(2102, 1664)#(1664, 4112)#(4112, 1165)#(1165, 1266)#(1266, 2489)#(2489, 4548)#(4548, 2600)#(2600, 2744)#(2744, 3201)#(3201, 3735)#(3735, 2627)#(2627, 2922)#(2922, 2351)
(1590, 2743)#(2743, 1165)#(1165, 1236)#(1236, 1350)#(1350, 2922)#(2922, 1711)#(1711, 19)#(19, 1757)#(1757, 2757)#(2757, 3201)#(3201, 2256)#(2256, 3366)#(3366, 3656)#(3656, 3505)
(2220, 1585)#(1585, 4786)#(4786, 2902)#(2902, 593)#(593, 1331)#(1331, 159)#(159, 542)#(542, 197)#(197, 1348)#(1348, 3332)#(3332, 896)#(896, 354)#(354, 1042)#(1042, 2373)
(1224, 3656)#(3656, 4796)#(4796, 3858)#(3858, 293)#(293, 296)#(296, 4786)#(4786, 4135)#(4135, 4144)#(4144, 4160)#(4160, 4901)#(4901, 2489)#(2489, 51)#(51, 2876)
(910, 349)#(349, 1190)#(1190, 1266)#(1266, 20)#(20, 1887)#(1887, 441)#(441, 1060)#(1060, 591)#(591, 1234)#(1234, 1183)#(1183, 740)#(740, 3490)#(3490, 906)#(906, 1525)
(23, 2574)#(2574, 2019)#(2019, 1294)#(1294, 1574)#(1574, 3535)#(3535, 3886)#(3886, 2968)#(2968, 2687)#(2687, 4794)#(4794, 1073)#(1073, 2876)#(2876, 2914)#(2914, 3201)#(3201, 3920)
(1060, 1176)#(1176, 846)#(846, 1272)#(1272, 1187)#(1187, 1813)#(1813, 3201)#(3201, 3217)#(3217, 2775)#(2775, 3090)#(3090, 1611)#(1611, 1716)#(1716, 2460)#(2460, 1460)#(1460, 2273)
(1245, 1801)#(1801, 2998)#(2998, 456)#(456, 846)#(846, 2490)#(2490, 2623)#(2623, 2775)#(2775, 2600)#(2600, 2616)#(2616, 3735)#(3735, 2611)#(2611, 2627)#(2627, 2914)#(2914, 3201)
