(369, 3558)#(3558, 3323)#(3323, 4804)#(4804, 3779)#(3779, 2089)#(2089, 602)#(602, 3667)#(3667, 4637)#(4637, 1626)#(1626, 3090)#(3090, 4250)#(4250, 6)#(6, 3490)#(3490, 4140)
(355, 2015)#(2015, 3447)#(3447, 3465)#(3465, 3711)#(3711, 66)#(66, 479)#(479, 4809)#(4809, 217)#(217, 4132)#(4132, 999)#(999, 2224)#(2224, 4250)#(4250, 4453)#(4453, 433)
(1176, 3458)#(3458, 3490)#(3490, 4250)#(4250, 1937)#(1937, 2368)#(2368, 4933)#(4933, 3440)#(3440, 4642)#(4642, 4653)#(4653, 4014)#(4014, 1585)#(1585, 4774)#(4774, 4724)#(4724, 4279)
(465, 1664)#(1664, 1921)#(1921, 376)#(376, 1415)#(1415, 3017)#(3017, 1916)#(1916, 3184)#(3184, 820)#(820, 2600)#(2600, 4586)#(4586, 4901)#(4901, 3905)#(3905, 4250)#(4250, 4627)
(1172, 4250)#(4250, 4888)#(4888, 1887)#(1887, 2234)#(2234, 111)#(111, 1567)#(1567, 1176)#(1176, 499)#(499, 1880)#(1880, 51)#(51, 2679)#(2679, 3277)#(3277, 1240)#(1240, 1365)
(515, 1606)#(1606, 3491)#(3491, 3710)#(3710, 292)#(292, 1678)#(1678, 2032)#(2032, 4270)#(4270, 4260)#(4260, 4262)#(4262, 4250)#(4250, 4235)#(4235, 4236)#(4236, 4238)#(4238, 4242)
(1664, 2499)#(2499, 846)#(846, 479)#(479, 4215)#(4215, 4217)#(4217, 4280)#(4280, 4357)#(4357, 4155)#(4155, 4250)#(4250, 4278)#(4278, 4281)#(4281, 4174)#(4174, 4279)#(4279, 4297)
(4548, 64)#(64, 3216)#(3216, 1198)#(1198, 1979)#(1979, 260)#(260, 1585)#(1585, 770)#(770, 2271)#(2271, 3551)#(3551, 1240)#(1240, 2166)#(2166, 3993)#(3993, 4250)#(4250, 1107)
(3902, 2525)#(2525, 3076)#(3076, 166)#(166, 217)#(217, 616)#(616, 990)#(990, 4219)#(4219, 4249)#(4249, 4250)#(4250, 4253)#(4253, 4276)#(4276, 4277)#(4277, 4279)#(4279, 4295)
(872, 349)#(349, 3173)#(3173, 1245)#(1245, 1037)#(1037, 2473)#(2473, 1894)#(1894, 3870)#(3870, 1187)#(1187, 1606)#(1606, 4278)#(4278, 4297)#(4297, 4722)#(4722, 4275)#(4275, 4250)
(738, 1271)#(1271, 2459)#(2459, 3934)#(3934, 479)#(479, 1357)#(1357, 1538)#(1538, 3931)#(3931, 4179)#(4179, 4219)#(4219, 4275)#(4275, 4147)#(4147, 4208)#(4208, 4215)#(4215, 4250)
