(2600, 2914)#(2914, 1483)#(1483, 1880)#(1880, 1842)#(1842, 1281)#(1281, 1535)#(1535, 2876)#(2876, 1560)#(1560, 266)#(266, 367)#(367, 1474)#(1474, 235)#(235, 105)#(105, 4215)
(846, 111)#(111, 496)#(496, 590)#(590, 2664)#(2664, 1078)#(1078, 898)#(898, 1281)#(1281, 1245)#(1245, 4881)#(4881, 3905)#(3905, 4053)#(4053, 4901)#(4901, 3920)#(3920, 4217)
(2600, 2914)#(2914, 508)#(508, 1880)#(1880, 1281)#(1281, 1716)#(1716, 1560)#(1560, 1842)#(1842, 2904)#(2904, 699)#(699, 1185)#(1185, 235)#(235, 4)#(4, 105)#(105, 496)
(1837, 1664)#(1664, 589)#(589, 1115)#(1115, 1922)#(1922, 1245)#(1245, 1281)#(1281, 1609)#(1609, 1919)#(1919, 1920)#(1920, 1197)#(1197, 1232)#(1232, 1271)#(1271, 1366)#(1366, 1877)
(537, 1399)#(1399, 1947)#(1947, 2205)#(2205, 2641)#(2641, 260)#(260, 2284)#(2284, 1281)#(1281, 1887)#(1887, 2294)#(2294, 4804)#(4804, 4868)#(4868, 4809)#(4809, 4901)#(4901, 4903)
(910, 2914)#(2914, 349)#(349, 507)#(507, 508)#(508, 317)#(317, 1281)#(1281, 20)#(20, 1716)#(1716, 2600)#(2600, 1535)#(1535, 441)#(441, 3490)#(3490, 591)#(591, 434)
(2914, 223)#(223, 2633)#(2633, 1198)#(1198, 1880)#(1880, 112)#(112, 905)#(905, 4901)#(4901, 4215)#(4215, 1842)#(1842, 1281)#(1281, 3905)#(3905, 507)#(507, 3705)#(3705, 1197)
(49, 277)#(277, 354)#(354, 1932)#(1932, 239)#(239, 3754)#(3754, 4731)#(4731, 1807)#(1807, 2350)#(2350, 3949)#(3949, 6)#(6, 1281)#(1281, 237)#(237, 1842)#(1842, 1880)
(1483, 2600)#(2600, 2876)#(2876, 1190)#(1190, 1880)#(1880, 1281)#(1281, 905)#(905, 349)#(349, 1535)#(1535, 441)#(441, 1560)#(1560, 367)#(367, 2904)#(2904, 1836)#(1836, 1082)
(349, 317)#(317, 1281)#(1281, 20)#(20, 3490)#(3490, 591)#(591, 434)#(434, 906)#(906, 2209)#(2209, 282)#(282, 3323)#(3323, 187)#(187, 4215)#(4215, 3807)#(3807, 2535)
(1203, 2437)#(2437, 352)#(352, 699)#(699, 304)#(304, 1175)#(1175, 3013)#(3013, 1281)#(1281, 1055)#(1055, 3335)#(3335, 1240)#(1240, 1678)#(1678, 885)#(885, 1187)#(1187, 1620)
